CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	185546	166016	52.78	351562
2	80264	83876	48.90	164140
3	120614	131559	47.83	252173
4	123351	121176	50.44	244527
5	153526	137992	52.66	291518
6	184133	164202	52.86	348335
7	147610	140885	51.17	288495
8	148641	145311	50.57	293952
9	166792	157319	51.46	324111
10	167172	155308	51.84	322480
11	152026	149102	50.49	301128
12	149817	147138	50.45	296955
13	147695	146442	50.21	294137
14	173123	159849	51.99	332972
15	149887	152365	49.59	302252
16	153724	152146	50.26	305870
17	158085	157209	50.14	315294
18	163883	158308	50.87	322191
19	149828	153458	49.40	303286
20	158278	161530	49.49	319808
21	161366	161899	49.92	323265
22	173881	172790	50.16	346671
23	164847	165865	49.85	330712
24	149227	153415	49.31	302642
25	154272	156257	49.68	310529
26	171731	173316	49.77	345047
27	151635	157914	48.99	309549
28	152780	158204	49.13	310984
29	152330	157824	49.11	310154
30	170133	172054	49.72	342187
31	153987	160615	48.95	314602
32	149506	154967	49.10	304473
33	156370	162045	49.11	318415
34	149856	156469	48.92	306325
35	149300	157392	48.68	306692
36	156170	163404	48.87	319574
37	156704	163520	48.94	320224
38	164759	172768	48.81	337527
39	152534	159205	48.93	311739
40	151140	158309	48.84	309449
41	152168	160169	48.72	312337
42	148913	158678	48.41	307591
43	156237	164536	48.71	320773
44	151264	161167	48.42	312431
45	151516	159227	48.76	310743
46	152974	162644	48.47	315618
47	155227	164449	48.56	319676
48	149806	158863	48.53	308669
49	150920	160225	48.50	311145
50	151011	158560	48.78	309571
51	151000	160533	48.47	311533
52	152402	162497	48.40	314899
53	153410	161938	48.65	315348
54	157990	167065	48.60	325055
55	156775	167388	48.36	324163
56	151791	161066	48.52	312857
57	153696	163898	48.39	317594
58	152463	161068	48.63	313531
59	154262	164392	48.41	318654
60	155542	165817	48.40	321359
61	151043	160687	48.45	311730
62	153000	163038	48.41	316038
63	150579	158274	48.75	308853
64	148835	156095	48.81	304930
65	149567	160530	48.23	310097
66	148843	158817	48.38	307660
67	152254	159713	48.80	311967
68	150917	159061	48.69	309978
69	152204	160188	48.72	312392
70	152355	159616	48.84	311971
71	145373	153565	48.63	298938
72	142245	151030	48.50	293275
73	140381	149740	48.39	290121
74	139604	149585	48.27	289189
75	142856	152487	48.37	295343
76	142911	152486	48.38	295397
77	144375	151875	48.73	296250
78	140863	152000	48.10	292863
79	143519	152566	48.47	296085
80	139325	149619	48.22	288944
81	139227	149971	48.14	289198
82	135750	145775	48.22	281525
83	136691	146762	48.22	283453
84	136337	147218	48.08	283555
85	136240	148086	47.92	284326
86	136059	145707	48.29	281766
87	138117	147999	48.27	286116
88	134631	145621	48.04	280252
89	136669	147406	48.11	284075
90	130924	141508	48.06	272432
91	130920	140531	48.23	271451
92	131492	140768	48.30	272260
93	129135	139502	48.07	268637
94	130431	140938	48.06	271369
95	126817	136795	48.11	263612
96	126930	135648	48.34	262578
97	125745	132742	48.65	258487
98	119716	125781	48.76	245497
99	94656	93834	50.22	188490

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	13638	1183249	1.14	1196887
2	5172	840580	0.61	845752
3	4751	753187	0.63	757938
4	4507	837563	0.54	842070
5	5448	950642	0.57	956090
6	6634	1058834	0.62	1065468
7	5848	986207	0.59	992055
8	5580	998817	0.56	1004397
9	5338	963378	0.55	968716
10	5458	974176	0.56	979634
11	5083	922759	0.55	927842
12	4833	929255	0.52	934088
13	5033	984525	0.51	989558
14	5107	967704	0.52	972811
15	5249	985405	0.53	990654
16	5088	1004157	0.50	1009245
17	5374	1015346	0.53	1020720
18	4886	984595	0.49	989481
19	5060	1006508	0.50	1011568
20	4888	994219	0.49	999107
21	5232	1027650	0.51	1032882
22	5388	1042714	0.51	1048102
23	4866	980632	0.49	985498
24	4893	987511	0.49	992404
25	5198	1034429	0.50	1039627
26	5572	1017272	0.54	1022844
27	5051	1000122	0.50	1005173
28	4619	996973	0.46	1001592
29	5110	1056653	0.48	1061763
30	5603	1100649	0.51	1106252
31	4867	1011277	0.48	1016144
32	4701	1010571	0.46	1015272
33	4644	994905	0.46	999549
34	4642	990965	0.47	995607
35	4724	1026712	0.46	1031436
36	5001	1024114	0.49	1029115
37	4789	1017634	0.47	1022423
38	4932	1023202	0.48	1028134
39	4826	1009709	0.48	1014535
40	4740	1010631	0.47	1015371
41	4649	1001685	0.46	1006334
42	4599	999384	0.46	1003983
43	4768	1016700	0.47	1021468
44	4655	1002148	0.46	1006803
45	4785	1034855	0.46	1039640
46	4945	1034119	0.48	1039064
47	4741	1021597	0.46	1026338
48	4567	987960	0.46	992527
49	4673	991056	0.47	995729
50	4681	997731	0.47	1002412
51	4560	1021742	0.44	1026302
52	4402	977764	0.45	982166
53	4425	992520	0.44	996945
54	4569	1015657	0.45	1020226
55	4459	1000974	0.44	1005433
56	4398	990101	0.44	994499
57	4442	981159	0.45	985601
58	4535	989268	0.46	993803
59	4499	987106	0.45	991605
60	4446	982331	0.45	986777
61	4278	978286	0.44	982564
62	4413	983206	0.45	987619
63	4373	969935	0.45	974308
64	4327	973766	0.44	978093
65	4482	979927	0.46	984409
66	4421	981742	0.45	986163
67	4425	986976	0.45	991401
68	4331	976519	0.44	980850
69	4339	984466	0.44	988805
70	4434	964087	0.46	968521
71	4176	945218	0.44	949394
72	4090	940089	0.43	944179
73	4207	948229	0.44	952436
74	4259	954057	0.44	958316
75	4307	955401	0.45	959708
76	4096	947530	0.43	951626
77	4123	938028	0.44	942151
78	4200	952941	0.44	957141
79	4066	933553	0.43	937619
80	4000	927497	0.43	931497
81	3836	911164	0.42	915000
82	3882	922260	0.42	926142
83	3963	918664	0.43	922627
84	4026	915033	0.44	919059
85	3914	917330	0.42	921244
86	3949	920714	0.43	924663
87	3967	909778	0.43	913745
88	3801	895320	0.42	899121
89	3771	881071	0.43	884842
90	3684	875287	0.42	878971
91	3709	877948	0.42	881657
92	3756	881688	0.42	885444
93	3841	878890	0.44	882731
94	3746	868385	0.43	872131
95	3601	855307	0.42	858908
96	3713	855908	0.43	859621
97	3514	836191	0.42	839705
98	3511	800014	0.44	803525
99	4834	650719	0.74	655553

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	31215	2661107	1.16	2692322
2	9342	1665631	0.56	1674973
3	11168	1827290	0.61	1838458
4	12184	2036869	0.59	2049053
