CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1281567	619583	67.41	1901150
2	958903	622277	60.64	1581180
3	1179705	654699	64.31	1834404
4	1476243	657107	69.20	2133350
5	1342084	618400	68.46	1960484
6	1423493	709682	66.73	2133175
7	1337534	642542	67.55	1980076
8	1465630	699193	67.70	2164823
9	1475980	708214	67.58	2184194
10	1436167	670358	68.18	2106525
11	1338987	668585	66.70	2007572
12	1384828	672352	67.32	2057180
13	1367006	673709	66.99	2040715
14	1376515	679104	66.96	2055619
15	1374176	683679	66.78	2057855
16	1448086	695530	67.55	2143616
17	1431972	696004	67.29	2127976
18	1399853	697994	66.73	2097847
19	1403738	697590	66.80	2101328
20	1436849	704759	67.09	2141608
21	1438646	708106	67.02	2146752
22	1436792	704584	67.10	2141376
23	1438722	706606	67.06	2145328
24	1451119	712270	67.08	2163389
25	1432123	705389	67.00	2137512
26	1403047	703880	66.59	2106927
27	1413964	705390	66.72	2119354
28	1420934	706436	66.79	2127370
29	1415931	705723	66.74	2121654
30	1447990	711589	67.05	2159579
31	1437875	708043	67.01	2145918
32	1468575	716217	67.22	2184792
33	1433235	711264	66.83	2144499
34	1408097	704149	66.66	2112246
35	1407807	704560	66.65	2112367
36	1450508	714847	66.99	2165355
37	1442640	711212	66.98	2153852
38	1442239	711652	66.96	2153891
39	1436970	711222	66.89	2148192
40	1464086	716112	67.15	2180198
41	1424989	708214	66.80	2133203
42	1425538	709799	66.76	2135337
43	1427296	707483	66.86	2134779
44	1440705	711039	66.96	2151744
45	1440095	711560	66.93	2151655
46	1440570	708092	67.04	2148662
47	1428221	706531	66.90	2134752
48	1423487	709109	66.75	2132596
49	1434455	709032	66.92	2143487
50	1422464	705002	66.86	2127466
51	1410856	707403	66.60	2118259
52	1429872	706998	66.91	2136870
53	1438769	710149	66.95	2148918
54	1457578	712264	67.17	2169842
55	1433208	708312	66.92	2141520
56	1450680	710119	67.14	2160799
57	1417193	704545	66.79	2121738
58	1428558	707094	66.89	2135652
59	1427978	705859	66.92	2133837
60	1432571	706402	66.97	2138973
61	1421435	701953	66.94	2123388
62	1437479	705494	67.08	2142973
63	1444940	704379	67.23	2149319
64	1432729	699675	67.19	2132404
65	1401008	695409	66.83	2096417
66	1396095	694659	66.77	2090754
67	1402401	694485	66.88	2096886
68	1419610	699055	67.00	2118665
69	1421667	697518	67.09	2119185
70	1417868	694851	67.11	2112719
71	1422925	694253	67.21	2117178
72	1420661	695314	67.14	2115975
73	1389226	688297	66.87	2077523
74	1389306	690440	66.80	2079746
75	1402638	688986	67.06	2091624
76	1410039	690156	67.14	2100195
77	1375967	684356	66.78	2060323
78	1391567	690303	66.84	2081870
79	1374332	682701	66.81	2057033
80	1381086	682287	66.93	2063373
81	1372508	680449	66.86	2052957
82	1365890	679064	66.79	2044954
83	1354151	676395	66.69	2030546
84	1356068	676873	66.70	2032941
85	1349460	673748	66.70	2023208
86	1357759	673983	66.83	2031742
87	1340835	672230	66.61	2013065
88	1350792	673105	66.74	2023897
89	1332227	667612	66.62	1999839
90	1315980	667305	66.35	1983285
91	1309175	662183	66.41	1971358
92	1295954	660536	66.24	1956490
93	1283309	656128	66.17	1939437
94	1283834	653083	66.28	1936917
95	1247362	644522	65.93	1891884
96	1230928	637104	65.89	1868032
97	1190810	623761	65.62	1814571
98	1136760	609072	65.11	1745832
99	894500	522475	63.13	1416975

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	17181	7065703	0.24	7082884
2	10407	7665641	0.14	7676048
3	9474	7320258	0.13	7329732
4	10199	7353030	0.14	7363229
5	9414	6937164	0.14	6946578
6	9728	7251825	0.13	7261553
7	9741	7356752	0.13	7366493
8	10267	7631280	0.13	7641547
9	10394	7464379	0.14	7474773
10	9730	7143624	0.14	7153354
11	9154	7178412	0.13	7187566
12	9210	7314938	0.13	7324148
13	9033	7341802	0.12	7350835
14	9095	7389634	0.12	7398729
15	9501	7569015	0.13	7578516
16	9473	7562089	0.13	7571562
17	9278	7501925	0.12	7511203
18	9295	7558814	0.12	7568109
19	9435	7660963	0.12	7670398
20	9827	7773803	0.13	7783630
21	9514	7699060	0.12	7708574
22	9779	7733909	0.13	7743688
23	9732	7710558	0.13	7720290
24	9918	7931522	0.12	7941440
25	9695	7711015	0.13	7720710
26	9704	7729910	0.13	7739614
27	9650	7745603	0.12	7755253
28	9662	7815343	0.12	7825005
29	10035	7872782	0.13	7882817
30	9807	7796475	0.13	7806282
31	9956	7799112	0.13	7809068
32	9994	7808409	0.13	7818403
33	9819	7823741	0.13	7833560
34	9751	7735250	0.13	7745001
35	9780	7777282	0.13	7787062
36	9738	7746974	0.13	7756712
37	9716	7846432	0.12	7856148
38	9964	7821625	0.13	7831589
39	9804	7829596	0.13	7839400
40	9883	7777575	0.13	7787458
41	9910	7742733	0.13	7752643
42	9674	7759846	0.12	7769520
43	9849	7843754	0.13	7853603
44	9600	7784463	0.12	7794063
45	9819	7833798	0.13	7843617
46	9646	7786770	0.12	7796416
47	9645	7783570	0.12	7793215
48	9867	7806906	0.13	7816773
49	9793	7792789	0.13	7802582
50	9740	7771430	0.13	7781170
51	10110	7746823	0.13	7756933
52	9597	7734619	0.12	7744216
53	9754	7757499	0.13	7767253
54	9911	7696993	0.13	7706904
55	9940	7704678	0.13	7714618
56	9676	7694071	0.13	7703747
57	9699	7677084	0.13	7686783
58	9569	7674918	0.12	7684487
59	9487	7677175	0.12	7686662
60	9499	7668069	0.12	7677568
61	9375	7696208	0.12	7705583
62	9741	7761998	0.13	7771739
63	9418	7709350	0.12	7718768
64	9582	7692851	0.12	7702433
65	12098	7627334	0.16	7639432
66	9429	7648637	0.12	7658066
67	9460	7674317	0.12	7683777
68	9466	7714819	0.12	7724285
69	9607	7677289	0.12	7686896
70	9485	7625003	0.12	7634488
71	9462	7601864	0.12	7611326
72	9446	7580600	0.12	7590046
73	9270	7520119	0.12	7529389
74	9377	7509579	0.12	7518956
75	9355	7510391	0.12	7519746
76	9267	7486977	0.12	7496244
77	9038	7486908	0.12	7495946
78	9081	7493312	0.12	7502393
79	8967	7413206	0.12	7422173
80	8839	7435905	0.12	7444744
81	8858	7399329	0.12	7408187
82	8985	7416629	0.12	7425614
83	8844	7374135	0.12	7382979
84	8916	7410052	0.12	7418968
85	8795	7444666	0.12	7453461
86	8880	7400467	0.12	7409347
87	8575	7398142	0.12	7406717
88	8690	7376140	0.12	7384830
89	8814	7343894	0.12	7352708
90	8396	7273247	0.12	7281643
91	8608	7276942	0.12	7285550
92	8520	7238534	0.12	7247054
93	8270	7217841	0.11	7226111
94	8224	7146816	0.11	7155040
95	8109	7092177	0.11	7100286
96	8120	7045064	0.12	7053184
97	7737	6966024	0.11	6973761
98	7585	6745635	0.11	6753220
99	6192	6425308	0.10	6431500

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	37114	17153511	0.22	17190625
2	22027	17499028	0.13	17521055
3	22060	17029571	0.13	17051631
4	22898	16647125	0.14	16670023
5	20976	16814483	0.12	16835459
6	22841	18023306	0.13	18046147
7	21768	17218985	0.13	17240753
8	22452	17383133	0.13	17405585
9	22799	17101477	0.13	17124276
10	22421	16885554	0.13	16907975
11	21544	17229755	0.12	17251299
12	21257	17550926	0.12	17572183
13	21393	17562074	0.12	17583467
14	21607	17705265	0.12	17726872
15	21460	17632502	0.12	17653962
16	21790	17610708	0.12	17632498
17	21798	17688474	0.12	17710272
18	22011	17769918	0.12	17791929
19	21688	17818629	0.12	17840317
20	22066	17669849	0.12	17691915
21	22028	17675134	0.12	17697162
22	21473	17764068	0.12	17785541
23	21814	17725923	0.12	17747737
24	21326	17576479	0.12	17597805
25	21711	17636611	0.12	17658322
26	21578	17619718	0.12	17641296
27	21836	17788164	0.12	17810000
28	21364	17564815	0.12	17586179
29	21654	17453189	0.12	17474843
30	21732	17524918	0.12	17546650
31	21454	17468221	0.12	17489675
32	21641	17472362	0.12	17494003
33	21435	17428307	0.12	17449742
34	21441	17535922	0.12	17557363
35	21651	17557536	0.12	17579187
36	21446	17439366	0.12	17460812
37	21549	17385601	0.12	17407150
38	21347	17439201	0.12	17460548
39	21529	17413904	0.12	17435433
40	21312	17357839	0.12	17379151
41	21158	17317096	0.12	17338254
42	21058	17363703	0.12	17384761
43	20967	17367660	0.12	17388627
44	20987	17379906	0.12	17400893
45	21124	17304746	0.12	17325870
46	21007	17331344	0.12	17352351
47	20987	17358931	0.12	17379918
48	21054	17407192	0.12	17428246
49	21076	17374345	0.12	17395421
50	21298	17375187	0.12	17396485
51	21474	17342563	0.12	17364037
52	20948	17379701	0.12	17400649
53	21034	17299692	0.12	17320726
54	21418	17307083	0.12	17328501
55	20929	17259764	0.12	17280693
56	21336	17345608	0.12	17366944
57	20715	17274863	0.12	17295578
58	20947	17285550	0.12	17306497
59	21457	17315390	0.12	17336847
60	21180	17385685	0.12	17406865
61	20955	17316903	0.12	17337858
62	21107	17283014	0.12	17304121
63	20490	17263803	0.12	17284293
64	20970	17239490	0.12	17260460
65	26874	17295916	0.16	17322790
66	20597	17367302	0.12	17387899
67	20828	17390634	0.12	17411462
68	20362	17314664	0.12	17335026
69	20846	17281323	0.12	17302169
70	20527	17152060	0.12	17172587
71	20398	17189262	0.12	17209660
72	20434	17162598	0.12	17183032
73	20123	17150532	0.12	17170655
74	20344	17112906	0.12	17133250
75	20803	17069430	0.12	17090233
76	19920	17027961	0.12	17047881
77	19639	16976180	0.12	16995819
78	19759	16950016	0.12	16969775
79	19674	16926709	0.12	16946383
80	19549	16913605	0.12	16933154
81	19661	16882981	0.12	16902642
82	19583	16825218	0.12	16844801
83	19236	16772547	0.11	16791783
84	19490	16816086	0.12	16835576
85	19410	16817578	0.12	16836988
86	19588	16750304	0.12	16769892
87	19011	16737867	0.11	16756878
88	19320	16694718	0.12	16714038
89	19194	16643189	0.12	16662383
90	19036	16658456	0.11	16677492
91	18855	16642748	0.11	16661603
92	18869	16599000	0.11	16617869
93	18510	16518090	0.11	16536600
94	18570	16502164	0.11	16520734
95	18116	16382226	0.11	16400342
96	17945	16315439	0.11	16333384
97	17238	16122276	0.11	16139514
98	16814	15778447	0.11	15795261
99	13471	15001291	0.09	15014762

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	190877	3817905	4.76	4008782
2	759369	1017197	42.74	1776566
3	834640	696705	54.50	1531345
4	1203199	708384	62.94	1911583
5	1461471	791092	64.88	2252563
6	1308768	657448	66.56	1966216
7	1397041	800451	63.57	2197492
8	1260973	689281	64.66	1950254
9	1335341	757285	63.81	2092626
10	1365153	763356	64.14	2128509
11	1371728	729517	65.28	2101245
12	1333878	711070	65.23	2044948
13	1341626	715660	65.21	2057286
14	1317745	707412	65.07	2025157
15	1333176	710739	65.23	2043915
16	1318011	711008	64.96	2029019
17	1379624	724199	65.58	2103823
18	1354526	720067	65.29	2074593
19	1336104	717515	65.06	2053619
20	1331820	715103	65.06	2046923
21	1369140	720082	65.53	2089222
22	1370945	721271	65.53	2092216
23	1361099	717348	65.49	2078447
24	1367447	719284	65.53	2086731
25	1377373	719438	65.69	2096811
26	1355012	713137	65.52	2068149
27	1340741	712249	65.31	2052990
28	1351295	713277	65.45	2064572
29	1352117	712507	65.49	2064624
30	1349936	709798	65.54	2059734
31	1367784	714179	65.70	2081963
32	1378893	715117	65.85	2094010
33	1402603	718304	66.13	2120907
34	1373997	713622	65.82	2087619
35	1359509	710884	65.66	2070393
36	1376844	713032	65.88	2089876
37	1395672	716964	66.06	2112636
38	1403136	719918	66.09	2123054
39	1411831	720690	66.20	2132521
40	1397900	717680	66.08	2115580
41	1433196	725058	66.41	2158254
42	1412894	717329	66.33	2130223
43	1408575	719335	66.20	2127910
44	1430806	721502	66.48	2152308
45	1451413	725402	66.68	2176815
46	1439778	719169	66.69	2158947
47	1432819	718044	66.62	2150863
48	1440701	719168	66.70	2159869
49	1434724	718999	66.62	2153723
50	1445620	721129	66.72	2166749
51	1430042	718160	66.57	2148202
52	1415393	714990	66.44	2130383
53	1432957	716177	66.68	2149134
54	1446813	717694	66.84	2164507
55	1447965	718751	66.83	2166716
56	1419101	714782	66.50	2133883
57	1440241	717118	66.76	2157359
58	1411944	709356	66.56	2121300
59	1428459	711165	66.76	2139624
60	1424979	710073	66.74	2135052
61	1434287	713321	66.79	2147608
62	1417952	708665	66.68	2126617
63	1430104	710923	66.80	2141027
64	1436654	712141	66.86	2148795
65	1430634	709948	66.83	2140582
66	1410660	704746	66.69	2115406
67	1406341	704699	66.62	2111040
68	1415621	705087	66.75	2120708
69	1426642	705736	66.90	2132378
70	1421244	704515	66.86	2125759
