CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1139158	556118	67.20	1695276
2	850065	558068	60.37	1408133
3	1044154	585655	64.07	1629809
4	1303775	588759	68.89	1892534
5	1185602	554890	68.12	1740492
6	1248269	631039	66.42	1879308
7	1186424	571580	67.49	1758004
8	1296598	623020	67.54	1919618
9	1305134	631353	67.40	1936487
10	1280827	605352	67.91	1886179
11	1186370	598314	66.48	1784684
12	1225039	603502	67.00	1828541
13	1209477	602157	66.76	1811634
14	1221756	608641	66.75	1830397
15	1217650	609404	66.65	1827054
16	1282724	624340	67.26	1907064
17	1268228	623630	67.04	1891858
18	1242042	624472	66.54	1866514
19	1244756	623296	66.63	1868052
20	1280191	630159	67.01	1910350
21	1276759	632173	66.88	1908932
22	1275224	631569	66.88	1906793
23	1274131	631712	66.85	1905843
24	1289208	637136	66.93	1926344
25	1271306	631216	66.82	1902522
26	1247024	630675	66.41	1877699
27	1257371	631773	66.56	1889144
28	1262338	630096	66.70	1892434
29	1258267	632102	66.56	1890369
30	1285591	635263	66.93	1920854
31	1278086	633001	66.88	1911087
32	1302300	641218	67.01	1943518
33	1273826	633463	66.79	1907289
34	1250935	630312	66.49	1881247
35	1247884	629648	66.46	1877532
36	1287929	636275	66.93	1924204
37	1281562	635786	66.84	1917348
38	1283163	634466	66.91	1917629
39	1280009	635297	66.83	1915306
40	1303303	640365	67.05	1943668
41	1267242	632517	66.71	1899759
42	1271119	633646	66.73	1904765
43	1272413	634011	66.74	1906424
44	1286745	635904	66.93	1922649
45	1281764	636622	66.81	1918386
46	1282531	633559	66.93	1916090
47	1272370	630614	66.86	1902984
48	1270526	633563	66.73	1904089
49	1279317	632574	66.91	1911891
50	1265147	630629	66.74	1895776
51	1255558	630019	66.59	1885577
52	1270478	632116	66.78	1902594
53	1276483	630737	66.93	1907220
54	1291245	635268	67.02	1926513
55	1272778	629603	66.90	1902381
56	1285990	632937	67.02	1918927
57	1255589	626883	66.70	1882472
58	1267160	627877	66.87	1895037
59	1266382	626297	66.91	1892679
60	1269726	628661	66.88	1898387
61	1253525	622634	66.81	1876159
62	1270007	626713	66.96	1896720
63	1276805	624619	67.15	1901424
64	1264805	621476	67.05	1886281
65	1238982	617660	66.73	1856642
66	1238432	615522	66.80	1853954
67	1240335	614559	66.87	1854894
68	1253027	617646	66.98	1870673
69	1254741	617214	67.03	1871955
70	1254555	614628	67.12	1869183
71	1254262	613246	67.16	1867508
72	1253786	614038	67.13	1867824
73	1225324	605916	66.91	1831240
74	1225717	608794	66.81	1834511
