CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1310374	514146	71.82	1824520
2	910467	521364	63.59	1431831
3	1223164	576764	67.96	1799928
4	1566329	571751	73.26	2138080
5	1366028	530111	72.04	1896139
6	1438473	609766	70.23	2048239
7	1350098	547675	71.14	1897773
8	1522575	611996	71.33	2134571
9	1552791	624157	71.33	2176948
10	1515644	591840	71.92	2107484
11	1398216	589132	70.36	1987348
12	1439612	592043	70.86	2031655
13	1424623	591864	70.65	2016487
14	1424145	597223	70.45	2021368
15	1443502	602947	70.54	2046449
16	1510109	609129	71.26	2119238
17	1493056	611321	70.95	2104377
18	1460077	613937	70.40	2074014
19	1478310	611942	70.72	2090252
20	1511822	618833	70.96	2130655
21	1504060	619558	70.83	2123618
22	1504682	618421	70.87	2123103
23	1517864	621621	70.95	2139485
24	1530289	623412	71.05	2153701
25	1506119	617205	70.93	2123324
26	1466268	617071	70.38	2083339
27	1502226	622967	70.69	2125193
28	1501449	619878	70.78	2121327
29	1488671	617009	70.70	2105680
30	1513835	621915	70.88	2135750
31	1508177	620019	70.87	2128196
32	1536999	624496	71.11	2161495
33	1505446	623040	70.73	2128486
34	1471961	615436	70.52	2087397
35	1493170	621228	70.62	2114398
36	1524209	623876	70.96	2148085
37	1510153	623289	70.78	2133442
38	1506864	620748	70.82	2127612
39	1516931	623697	70.86	2140628
40	1539844	627779	71.04	2167623
41	1486160	615753	70.71	2101913
42	1488644	621254	70.56	2109898
43	1498070	619075	70.76	2117145
44	1508074	619733	70.87	2127807
45	1510320	620304	70.89	2130624
46	1506746	618703	70.89	2125449
47	1489115	616931	70.71	2106046
48	1497257	619186	70.74	2116443
49	1504179	618997	70.85	2123176
50	1480540	614686	70.66	2095226
51	1468747	614005	70.52	2082752
52	1490444	615567	70.77	2106011
53	1496820	615398	70.86	2112218
54	1511570	619469	70.93	2131039
55	1499631	614623	70.93	2114254
56	1506029	614136	71.03	2120165
57	1476046	610713	70.73	2086759
58	1482352	610690	70.82	2093042
59	1488978	611431	70.89	2100409
60	1483673	613204	70.76	2096877
61	1470733	606857	70.79	2077590
62	1486366	606318	71.03	2092684
63	1497565	606382	71.18	2103947
64	1477199	602741	71.02	2079940
65	1453844	598255	70.85	2052099
66	1447485	597263	70.79	2044748
67	1456230	596746	70.93	2052976
68	1466934	597090	71.07	2064024
69	1461633	595079	71.07	2056712
70	1457248	591495	71.13	2048743
71	1457915	590406	71.18	2048321
72	1453140	588879	71.16	2042019
73	1422270	585767	70.83	2008037
74	1421572	582358	70.94	2003930
75	1423264	577184	71.15	2000448
76	1429068	579916	71.13	2008984
77	1393814	575352	70.78	1969166
78	1411916	575895	71.03	1987811
79	1391264	572714	70.84	1963978
80	1395947	571491	70.95	1967438
81	1382269	566265	70.94	1948534
82	1375961	564614	70.90	1940575
83	1356462	560026	70.78	1916488
84	1356148	557689	70.86	1913837
85	1344242	553386	70.84	1897628
