CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	49132	15260	76.30	64392
2	40094	13140	75.32	53234
3	46917	15711	74.91	62628
4	52301	15775	76.83	68076
5	50048	14888	77.07	64936
6	54922	17003	76.36	71925
7	49997	15167	76.72	65164
8	53534	15681	77.34	69215
9	54792	16227	77.15	71019
10	53925	15229	77.98	69154
11	49897	15727	76.03	65624
12	51602	15620	76.76	67222
13	49946	15446	76.38	65392
14	51071	15653	76.54	66724
15	50292	15805	76.09	66097
16	52466	15946	76.69	68412
17	51470	16063	76.21	67533
18	51141	15900	76.28	67041
19	50861	16129	75.92	66990
20	51850	16051	76.36	67901
21	51462	16320	75.92	67782
22	52464	16003	76.63	68467
23	51556	16153	76.14	67709
24	51702	15903	76.48	67605
25	51224	16246	75.92	67470
26	50968	15951	76.16	66919
27	50430	16033	75.88	66463
28	50724	16158	75.84	66882
29	50604	16109	75.85	66713
30	51734	16214	76.14	67948
31	51444	16008	76.27	67452
32	52160	16239	76.26	68399
33	50695	16075	75.92	66770
34	50102	15847	75.97	65949
35	50290	15972	75.90	66262
36	50878	16059	76.01	66937
37	51070	15941	76.21	67011
38	51519	16224	76.05	67743
39	50367	15876	76.03	66243
40	51148	16158	75.99	67306
41	50253	16220	75.60	66473
42	49796	15918	75.78	65714
43	50908	16156	75.91	67064
44	51010	16055	76.06	67065
45	50773	16222	75.79	66995
46	50566	15940	76.03	66506
47	50128	16100	75.69	66228
48	49798	15954	75.74	65752
49	50280	16061	75.79	66341
50	50166	16038	75.77	66204
51	49703	15973	75.68	65676
52	49818	16149	75.52	65967
53	50258	15976	75.88	66234
54	50849	15933	76.14	66782
55	50317	15834	76.06	66151
56	50536	16054	75.89	66590
57	49744	15932	75.74	65676
58	50362	15803	76.12	66165
59	49457	16015	75.54	65472
60	49882	15633	76.14	65515
61	49405	15768	75.81	65173
62	49398	15556	76.05	64954
63	49532	15986	75.60	65518
64	49516	15428	76.24	64944
65	48259	15628	75.54	63887
66	48304	15603	75.58	63907
67	48097	15398	75.75	63495
68	47953	15525	75.54	63478
69	48353	15585	75.62	63938
70	47853	15218	75.87	63071
71	48040	15295	75.85	63335
72	47875	15150	75.96	63025
73	46315	15088	75.43	61403
74	46529	15154	75.43	61683
75	46447	14962	75.64	61409
76	46620	14849	75.84	61469
77	45571	14940	75.31	60511
78	45737	14937	75.38	60674
79	45592	14656	75.67	60248
80	45687	14842	75.48	60529
81	45087	14893	75.17	59980
82	44670	14615	75.35	59285
83	44186	14609	75.15	58795
84	44368	14460	75.42	58828
85	43763	14569	75.02	58332
86	43971	14496	75.21	58467
87	43681	14321	75.31	58002
88	43495	14403	75.12	57898
89	42734	14087	75.21	56821
90	42076	13888	75.18	55964
91	41699	13751	75.20	55450
92	41326	13598	75.24	54924
93	40934	13683	74.95	54617
94	40977	13505	75.21	54482
95	39626	13292	74.88	52918
96	38676	13153	74.62	51829
97	38152	12895	74.74	51047
98	36928	12311	75.00	49239
99	34299	10664	76.28	44963

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	6491	247897	2.55	254388
2	6313	240941	2.55	247254
3	5412	237665	2.23	243077
4	5790	249927	2.26	255717
5	5891	250271	2.30	256162
6	6378	257767	2.41	264145
7	6294	252904	2.43	259198
8	6563	257927	2.48	264490
9	6594	251666	2.55	258260
10	6376	244409	2.54	250785
11	5940	247193	2.35	253133
12	5994	252813	2.32	258807
13	6098	254262	2.34	260360
14	6128	252700	2.37	258828
15	5935	257356	2.25	263291
16	6308	258849	2.38	265157
17	5948	256929	2.26	262877
18	6111	257466	2.32	263577
19	5897	260310	2.22	266207
20	6296	261668	2.35	267964
21	6309	262213	2.35	268522
22	6268	262063	2.34	268331
23	6115	260880	2.29	266995
24	6496	269423	2.35	275919
25	6173	263645	2.29	269818
26	6330	262696	2.35	269026
27	6233	261563	2.33	267796
28	6179	264953	2.28	271132
29	6383	267001	2.33	273384
30	6350	264585	2.34	270935
31	6282	263983	2.32	270265
32	6379	263532	2.36	269911
33	6403	264735	2.36	271138
34	6232	261107	2.33	267339
35	6285	263751	2.33	270036
36	6229	261635	2.33	267864
37	6328	266637	2.32	272965
38	6385	264660	2.36	271045
39	6324	263164	2.35	269488
40	6043	261916	2.26	267959
41	6238	260661	2.34	266899
42	6099	261535	2.28	267634
43	6452	265364	2.37	271816
44	6150	261522	2.30	267672
45	6262	263686	2.32	269948
46	6241	263522	2.31	269763
47	6363	263289	2.36	269652
48	6830	258193	2.58	265023
49	6200	260799	2.32	266999
50	6416	260261	2.41	266677
51	6090	259488	2.29	265578
52	6130	257991	2.32	264121
53	6251	260658	2.34	266909
54	6236	259230	2.35	265466
55	6223	258976	2.35	265199
56	6314	257844	2.39	264158
57	6095	256933	2.32	263028
58	6293	254675	2.41	260968
59	6158	254801	2.36	260959
60	6271	253405	2.41	259676
61	6159	254183	2.37	260342
62	6411	256425	2.44	262836
63	6234	255764	2.38	261998
64	6184	254530	2.37	260714
65	6017	253269	2.32	259286
66	6128	251322	2.38	257450
67	6052	252033	2.34	258085
68	6248	252919	2.41	259167
69	6262	250661	2.44	256923
70	6003	246105	2.38	252108
71	6038	246852	2.39	252890
72	5965	247590	2.35	253555
73	5851	245652	2.33	251503
74	5819	244362	2.33	250181
75	6128	242963	2.46	249091
76	5674	241202	2.30	246876
77	6273	239422	2.55	245695
78	5786	240865	2.35	246651
79	5801	239468	2.37	245269
80	5858	238152	2.40	244010
81	5683	236256	2.35	241939
82	5623	236767	2.32	242390
83	5431	233993	2.27	239424
84	5724	234393	2.38	240117
85	5744	233624	2.40	239368
86	5450	233661	2.28	239111
87	5592	231859	2.36	237451
88	5313	229458	2.26	234771
89	5332	227886	2.29	233218
90	5387	224189	2.35	229576
91	5417	224180	2.36	229597
92	5142	221892	2.26	227034
93	5290	221532	2.33	226822
94	5070	218206	2.27	223276
95	5163	213554	2.36	218717
96	5193	212945	2.38	218138
97	4988	210761	2.31	215749
98	4985	207647	2.34	212632
99	4549	188135	2.36	192684

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	17520	583496	2.92	601016
2	17668	566029	3.03	583697
3	16409	586481	2.72	602890
4	18630	602663	3.00	621293
5	17287	597178	2.81	614465
6	19665	636348	3.00	656013
7	19133	596871	3.11	616004
8	19679	599076	3.18	618755
9	19661	594287	3.20	613948
10	19512	593838	3.18	613350
11	18414	614706	2.91	633120
12	18773	626039	2.91	644812
13	18756	621235	2.93	639991
14	19148	625380	2.97	644528
15	18971	624955	2.95	643926
16	19151	627423	2.96	646574
17	19138	629745	2.95	648883
18	18920	632778	2.90	651698
19	19006	633572	2.91	652578
20	19321	630705	2.97	650026
21	19037	630561	2.93	649598
22	18975	636323	2.90	655298
23	19012	634301	2.91	653313
24	18846	631865	2.90	650711
25	18848	631367	2.90	650215
26	18524	629659	2.86	648183
27	18761	635729	2.87	654490
28	18733	632885	2.87	651618
29	18735	632265	2.88	651000
30	18867	632565	2.90	651432
31	19128	628905	2.95	648033
32	19341	629511	2.98	648852
33	19105	628788	2.95	647893
34	18968	630578	2.92	649546
35	18779	632502	2.88	651281
36	18900	627299	2.92	646199
37	18664	625837	2.90	644501
38	18804	628502	2.90	647306
39	18774	624229	2.92	643003
40	19052	625477	2.96	644529
41	18601	625162	2.89	643763
42	18625	625700	2.89	644325
43	18568	625442	2.88	644010
44	18565	626118	2.88	644683
45	18622	622549	2.90	641171
46	18627	622867	2.90	641494
47	18232	624147	2.84	642379
48	19473	617336	3.06	636809
49	18701	622689	2.92	641390
50	18903	624139	2.94	643042
51	18753	622458	2.92	641211
52	18454	622113	2.88	640567
53	18487	621598	2.89	640085
54	18457	622350	2.88	640807
55	18599	618530	2.92	637129
56	18659	621565	2.91	640224
57	18564	619072	2.91	637636
58	19115	617161	3.00	636276
59	18525	618715	2.91	637240
60	18865	624990	2.93	643855
61	18861	621418	2.95	640279
62	19156	615663	3.02	634819
63	18447	615882	2.91	634329
64	18595	614966	2.93	633561
65	18667	617345	2.94	636012
66	18426	617227	2.90	635653
67	18315	616789	2.88	635104
68	18336	612126	2.91	630462
69	18378	609233	2.93	627611
70	18172	603925	2.92	622097
71	18152	606837	2.90	624989
72	17972	604980	2.88	622952
73	17875	599552	2.90	617427
74	17810	596966	2.90	614776
75	17858	594325	2.92	612183
76	17444	591329	2.87	608773
77	18331	587245	3.03	605576
78	17301	588308	2.86	605609
79	17311	585263	2.87	602574
80	17435	582430	2.91	599865
81	17089	579708	2.86	596797
82	17028	577222	2.87	594250
83	17139	572797	2.91	589936
84	17170	572684	2.91	589854
85	16791	572532	2.85	589323
86	16619	566757	2.85	583376
87	16500	562485	2.85	578985
88	16446	561772	2.84	578218
89	16309	558812	2.84	575121
90	16296	558421	2.84	574717
91	16142	557785	2.81	573927
92	15985	553522	2.81	569507
93	15869	548340	2.81	564209
94	15703	546636	2.79	562339
95	15623	542621	2.80	558244
96	15471	538325	2.79	553796
97	15057	527389	2.78	542446
98	14783	507767	2.83	522550
99	11962	474195	2.46	486157

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	5440	129851	4.02	135291
2	24271	32618	42.66	56889
3	30271	17912	62.83	48183
4	41038	18963	68.40	60001
5	47805	19708	70.81	67513
6	45812	17781	72.04	63593
7	50063	20254	71.20	70317
8	44945	17962	71.45	62907
9	46922	18185	72.07	65107
10	47354	18905	71.47	66259
11	47931	18062	72.63	65993
12	46742	17822	72.40	64564
13	47856	17589	73.12	65445
14	46468	17439	72.71	63907
15	47568	17587	73.01	65155
16	46182	17695	72.30	63877
17	48676	17464	73.60	66140
18	47632	17684	72.93	65316
19	47878	17545	73.18	65423
20	47358	17655	72.84	65013
21	48277	17606	73.28	65883
22	48038	17420	73.39	65458
23	49249	17885	73.36	67134
24	48706	17376	73.71	66082
25	48215	17336	73.55	65551
