CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1292910	349194	78.73	1642104
2	1128645	317250	78.06	1445895
3	1330617	374944	78.02	1705561
4	1483163	374978	79.82	1858141
5	1395301	348958	79.99	1744259
6	1503650	386258	79.56	1889908
7	1395146	348957	79.99	1744103
8	1493717	369931	80.15	1863648
9	1511408	378531	79.97	1889939
10	1486556	361478	80.44	1848034
11	1379572	362717	79.18	1742289
12	1416725	365199	79.51	1781924
13	1392306	363027	79.32	1755333
14	1400829	366240	79.27	1767069
15	1387789	367578	79.06	1755367
16	1463024	372579	79.70	1835603
17	1427487	373003	79.28	1800490
18	1415191	375759	79.02	1790950
19	1412212	374450	79.04	1786662
20	1444725	378122	79.26	1822847
21	1434116	377913	79.14	1812029
22	1443825	377172	79.29	1820997
23	1429610	377695	79.10	1807305
24	1437567	379693	79.11	1817260
25	1428892	377042	79.12	1805934
26	1411684	378484	78.86	1790168
27	1410725	378516	78.84	1789241
28	1412468	375311	79.01	1787779
29	1409268	376651	78.91	1785919
30	1442310	380358	79.13	1822668
31	1429754	378250	79.08	1808004
32	1461176	381360	79.30	1842536
33	1416454	379251	78.88	1795705
34	1403092	376585	78.84	1779677
35	1405117	377353	78.83	1782470
36	1426417	379149	79.00	1805566
37	1433797	379489	79.07	1813286
38	1439799	378854	79.17	1818653
39	1424675	379996	78.94	1804671
40	1451554	380771	79.22	1832325
41	1411360	377809	78.88	1789169
42	1411336	378910	78.83	1790246
43	1428906	378271	79.07	1807177
44	1434493	378667	79.12	1813160
45	1436371	380278	79.07	1816649
46	1426155	377309	79.08	1803464
47	1420165	378231	78.97	1798396
48	1418267	377960	78.96	1796227
49	1430551	379347	79.04	1809898
50	1420703	378267	78.97	1798970
51	1407518	380508	78.72	1788026
52	1414630	377967	78.92	1792597
53	1417097	379355	78.88	1796452
54	1442135	380973	79.10	1823108
55	1417233	377438	78.97	1794671
56	1433165	377927	79.13	1811092
57	1399216	376992	78.78	1776208
58	1412346	377014	78.93	1789360
59	1399085	374224	78.90	1773309
60	1409080	377953	78.85	1787033
61	1398832	373827	78.91	1772659
62	1410824	375539	78.98	1786363
63	1405679	375028	78.94	1780707
64	1407476	374675	78.98	1782151
65	1370567	373020	78.61	1743587
66	1367636	372098	78.61	1739734
67	1371303	369977	78.75	1741280
68	1380013	372046	78.77	1752059
69	1381287	371963	78.78	1753250
70	1378341	369178	78.87	1747519
71	1378650	369065	78.88	1747715
72	1378591	370269	78.83	1748860
73	1352549	366470	78.68	1719019
74	1345381	365504	78.64	1710885
75	1354849	367137	78.68	1721986
76	1349199	364529	78.73	1713728
77	1324564	362052	78.53	1686616
78	1335806	364538	78.56	1700344
79	1316082	360146	78.51	1676228
80	1322261	359466	78.63	1681727
81	1308905	359378	78.46	1668283
82	1302224	357354	78.47	1659578
83	1289950	356277	78.36	1646227
84	1286191	357063	78.27	1643254
85	1279247	353505	78.35	1632752
86	1282211	353255	78.40	1635466
87	1263414	350894	78.26	1614308
88	1265560	348111	78.43	1613671
89	1245771	347805	78.17	1593576
90	1235243	346508	78.09	1581751
91	1228861	341967	78.23	1570828
92	1210885	338903	78.13	1549788
93	1190323	337421	77.91	1527744
94	1195651	334622	78.13	1530273
95	1162362	329632	77.91	1491994
96	1140615	324476	77.85	1465091
97	1117067	318015	77.84	1435082
98	1084342	308504	77.85	1392846
99	1019201	275697	78.71	1294898

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
