CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	331486	294635	52.94	626121
2	141736	148293	48.87	290029
3	215515	234005	47.94	449520
4	219870	216435	50.39	436305
5	273210	245815	52.64	519025
6	327560	290105	53.03	617665
7	263639	251595	51.17	515234
8	265603	256954	50.83	522557
9	296871	281341	51.34	578212
10	298352	276021	51.94	574373
11	270808	263810	50.65	534618
12	266555	261732	50.46	528287
13	263216	259913	50.32	523129
14	306296	282213	52.05	588509
15	266403	269973	49.67	536376
16	274047	268988	50.47	543035
17	281034	278364	50.24	559398
18	289569	279888	50.85	569457
19	264617	270704	49.43	535321
20	281527	286463	49.57	567990
21	286522	287888	49.88	574410
22	306931	304897	50.17	611828
23	291846	294071	49.81	585917
24	266062	272362	49.41	538424
25	271187	276233	49.54	547420
26	302926	304862	49.84	607788
27	269634	281091	48.96	550725
28	271014	278232	49.34	549246
29	269133	279017	49.10	548150
30	300412	302251	49.85	602663
31	273570	283457	49.11	557027
32	265753	274997	49.15	540750
33	277418	288293	49.04	565711
34	265339	276491	48.97	541830
35	266763	279118	48.87	545881
36	277362	288829	48.99	566191
37	276929	287245	49.09	564174
38	292309	303183	49.09	595492
39	270099	282957	48.84	553056
40	268156	280073	48.91	548229
41	268689	280461	48.93	549150
42	264392	278686	48.68	543078
43	275998	290522	48.72	566520
44	269019	284680	48.59	553699
45	268791	283335	48.68	552126
46	272288	287069	48.68	559357
47	275057	289549	48.72	564606
48	263911	280144	48.51	544055
49	265910	282064	48.53	547974
50	266677	279336	48.84	546013
51	267112	283712	48.49	550824
52	269463	284216	48.67	553679
53	271394	287510	48.56	558904
54	279875	295704	48.62	575579
55	278566	293872	48.66	572438
56	270231	285988	48.58	556219
57	271662	288629	48.49	560291
58	271179	285557	48.71	556736
59	272418	290780	48.37	563198
60	275273	291434	48.57	566707
61	267072	283813	48.48	550885
62	270319	287503	48.46	557822
63	265136	280509	48.59	545645
64	263099	276174	48.79	539273
65	262548	280328	48.36	542876
66	263018	281675	48.29	544693
67	268736	282356	48.76	551092
68	265754	280495	48.65	546249
69	268839	284005	48.63	552844
70	267798	283626	48.56	551424
71	256524	272988	48.45	529512
72	252458	268490	48.46	520948
73	247944	265129	48.33	513073
74	247872	265923	48.24	513795
75	251838	270760	48.19	522598
76	252530	269266	48.40	521796
77	253434	268953	48.51	522387
78	249646	268861	48.15	518507
79	253379	271424	48.28	524803
80	246311	265336	48.14	511647
81	246221	266526	48.02	512747
82	240368	258936	48.14	499304
83	241860	259382	48.25	501242
84	240866	260563	48.04	501429
85	241393	264139	47.75	505532
86	240514	258644	48.18	499158
87	244625	262886	48.20	507511
88	237676	256763	48.07	494439
89	241264	262302	47.91	503566
90	232173	251465	48.01	483638
91	231068	249226	48.11	480294
92	231142	251471	47.89	482613
93	230454	247870	48.18	478324
94	232010	250842	48.05	482852
95	225876	245044	47.96	470920
96	224642	242079	48.13	466721
97	221627	236874	48.34	458501
98	211617	225771	48.38	437388
99	172329	168016	50.63	340345

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	22711	1964882	1.14	1987593
2	8363	1393793	0.60	1402156
3	7845	1244939	0.63	1252784
4	7465	1384243	0.54	1391708
5	8841	1573402	0.56	1582243
6	11253	1753677	0.64	1764930
7	9586	1633337	0.58	1642923
8	9187	1657515	0.55	1666702
9	8887	1592344	0.56	1601231
10	8996	1611975	0.55	1620971
11	8324	1524255	0.54	1532579
12	8139	1538469	0.53	1546608
13	8267	1631075	0.50	1639342
14	8503	1601517	0.53	1610020
15	8376	1632103	0.51	1640479
16	8443	1662044	0.51	1670487
17	8989	1676246	0.53	1685235
18	8122	1627119	0.50	1635241
19	8414	1666189	0.50	1674603
20	8363	1645267	0.51	1653630
21	8692	1701346	0.51	1710038
22	8744	1730861	0.50	1739605
23	7912	1621085	0.49	1628997
24	7800	1631101	0.48	1638901
25	8714	1713079	0.51	1721793
26	9281	1682003	0.55	1691284
27	8340	1654742	0.50	1663082
28	7780	1646216	0.47	1653996
29	8239	1743880	0.47	1752119
30	9247	1823201	0.50	1832448
31	7914	1671036	0.47	1678950
32	7881	1671905	0.47	1679786
33	7829	1645600	0.47	1653429
34	7686	1637379	0.47	1645065
35	7879	1699048	0.46	1706927
36	7985	1693341	0.47	1701326
37	8034	1679952	0.48	1687986
38	8226	1686753	0.49	1694979
39	7990	1667833	0.48	1675823
40	7577	1669780	0.45	1677357
41	7629	1648213	0.46	1655842
42	7719	1651621	0.47	1659340
43	8107	1678960	0.48	1687067
44	7588	1652458	0.46	1660046
45	7795	1705006	0.46	1712801
46	7855	1709086	0.46	1716941
47	7861	1687823	0.46	1695684
48	7834	1624920	0.48	1632754
49	7584	1638170	0.46	1645754
50	7610	1643997	0.46	1651607
51	7706	1686056	0.45	1693762
52	7341	1609855	0.45	1617196
53	7573	1636294	0.46	1643867
54	7716	1676968	0.46	1684684
55	7575	1653641	0.46	1661216
56	7302	1631805	0.45	1639107
57	7424	1621318	0.46	1628742
58	7413	1629664	0.45	1637077
59	7526	1628862	0.46	1636388
60	7262	1619864	0.45	1627126
61	7373	1613933	0.45	1621306
62	7207	1622330	0.44	1629537
63	7144	1602916	0.44	1610060
64	7255	1607551	0.45	1614806
65	7423	1618201	0.46	1625624
66	7140	1619570	0.44	1626710
67	7254	1627034	0.44	1634288
68	7325	1615663	0.45	1622988
69	7280	1626913	0.45	1634193
70	7229	1589762	0.45	1596991
71	6798	1559626	0.43	1566424
72	6911	1550441	0.44	1557352
73	6898	1565557	0.44	1572455
74	7085	1577736	0.45	1584821
75	6981	1576234	0.44	1583215
76	6724	1561315	0.43	1568039
77	6766	1549888	0.43	1556654
78	6967	1575868	0.44	1582835
79	6614	1545870	0.43	1552484
80	6481	1534978	0.42	1541459
81	6575	1505228	0.43	1511803
82	6467	1524335	0.42	1530802
83	6558	1518397	0.43	1524955
84	6563	1512943	0.43	1519506
85	6584	1518286	0.43	1524870
86	6480	1523137	0.42	1529617
87	6480	1501348	0.43	1507828
88	6285	1480385	0.42	1486670
89	6193	1462729	0.42	1468922
90	6099	1447886	0.42	1453985
91	6168	1453047	0.42	1459215
92	6047	1453325	0.41	1459372
93	6071	1456420	0.42	1462491
94	6001	1439072	0.42	1445073
95	6292	1415847	0.44	1422139
96	6275	1415897	0.44	1422172
97	5726	1384303	0.41	1390029
98	5694	1327647	0.43	1333341
99	8329	1073585	0.77	1081914

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	51108	4346939	1.16	4398047
2	15347	2730999	0.56	2746346
3	18300	2990387	0.61	3008687
4	19585	3336879	0.58	3356464
5	20750	3606863	0.57	3627613
6	28541	4103884	0.69	4132425
7	23744	3758168	0.63	3781912
8	20951	3460040	0.60	3480991
9	21647	3393691	0.63	3415338
10	23665	3363774	0.70	3387439
11	20599	3425823	0.60	3446422
12	20294	3594673	0.56	3614967
13	19619	3517952	0.55	3537571
14	21993	3588059	0.61	3610052
15	20063	3600171	0.55	3620234
16	20396	3768369	0.54	3788765
17	21327	3701960	0.57	3723287
18	20158	3603526	0.56	3623684
19	19772	3724260	0.53	3744032
20	23132	3885912	0.59	3909044
21	21138	3724468	0.56	3745606
22	21986	3640349	0.60	3662335
23	20622	3683129	0.56	3703751
24	19835	3742177	0.53	3762012
25	18918	3602791	0.52	3621709
26	19358	3577279	0.54	3596637
27	18491	3601136	0.51	3619627
28	19551	3771007	0.52	3790558
29	19141	3757249	0.51	3776390
30	19260	3637677	0.53	3656937
31	18996	3579608	0.53	3598604
32	18609	3614225	0.51	3632834
33	19606	3781140	0.52	3800746
34	18239	3544737	0.51	3562976
35	18277	3602578	0.50	3620855
36	18514	3627476	0.51	3645990
37	17689	3536350	0.50	3554039
38	18350	3568931	0.51	3587281
39	17786	3532514	0.50	3550300
40	18281	3612997	0.50	3631278
41	17873	3542215	0.50	3560088
42	17615	3568726	0.49	3586341
43	18226	3597083	0.50	3615309
44	17948	3547672	0.50	3565620
45	17827	3588045	0.49	3605872
46	17643	3568366	0.49	3586009
47	17664	3544978	0.50	3562642
48	17883	3490090	0.51	3507973
49	17970	3576992	0.50	3594962
50	17724	3549423	0.50	3567147
51	17606	3546443	0.49	3564049
52	17625	3548076	0.49	3565701
53	17666	3555510	0.49	3573176
54	17880	3552029	0.50	3569909
55	17544	3534451	0.49	3551995
56	17554	3529298	0.49	3546852
57	17724	3582833	0.49	3600557
58	17256	3532602	0.49	3549858
59	17167	3517814	0.49	3534981
60	17624	3572423	0.49	3590047
61	17153	3527044	0.48	3544197
62	17483	3578778	0.49	3596261
63	17175	3522780	0.49	3539955
64	17392	3587961	0.48	3605353
65	17343	3608376	0.48	3625719
66	17359	3541107	0.49	3558466
67	17098	3527540	0.48	3544638
68	17024	3548629	0.48	3565653
69	17050	3506399	0.48	3523449
70	16625	3426880	0.48	3443505
71	16418	3402232	0.48	3418650
72	16161	3424464	0.47	3440625
73	16351	3464870	0.47	3481221
74	16223	3435528	0.47	3451751
75	15888	3391058	0.47	3406946
76	15697	3351497	0.47	3367194
77	15773	3351493	0.47	3367266
78	15883	3353995	0.47	3369878
79	15330	3281318	0.47	3296648
80	15315	3268553	0.47	3283868
81	15134	3255063	0.46	3270197
82	14834	3260688	0.45	3275522
83	14957	3245237	0.46	3260194
84	14950	3234391	0.46	3249341
85	14745	3222677	0.46	3237422
86	14745	3195676	0.46	3210421
87	14774	3209530	0.46	3224304
88	14506	3186772	0.45	3201278
89	14565	3178807	0.46	3193372
90	14437	3154238	0.46	3168675
91	14228	3161982	0.45	3176210
92	14072	3148795	0.44	3162867
93	13899	3121341	0.44	3135240
94	14163	3103386	0.45	3117549
95	14745	3101935	0.47	3116680
96	14684	3078673	0.47	3093357
97	13666	3046896	0.45	3060562
98	13046	2948564	0.44	2961610
99	18298	2453254	0.74	2471552

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	99137	512325	16.21	611462
2	167404	469028	26.30	636432
3	117255	185490	38.73	302745
4	201483	283913	41.51	485396
5	194763	307660	38.76	502423
6	217783	303556	41.77	521339
7	255354	379143	40.25	634497
8	217586	308979	41.32	526565
9	218021	309521	41.33	527542
10	245045	347186	41.38	592231
11	267498	334141	44.46	601639
12	245961	313983	43.93	559944
13	239093	303956	44.03	543049
14	233263	300159	43.73	533422
15	258928	323981	44.42	582909
16	246766	314196	43.99	560962
17	240657	301106	44.42	541763
18	248112	305233	44.84	553345
19	244836	302822	44.71	547658
20	238250	296502	44.55	534752
21	269312	307658	46.68	576970
22	265597	310617	46.09	576214
23	289093	323056	47.23	612149
24	278045	324493	46.15	602538
25	242761	290477	45.53	533238
26	244904	293840	45.46	538744
27	283115	316849	47.19	599964
28	256047	295667	46.41	551714
29	255682	297411	46.23	553093
30	249832	295833	45.78	545665
31	269436	304875	46.91	574311
32	267387	301491	47.00	568878
33	249293	286739	46.51	536032
34	259046	295515	46.71	554561
35	247791	287693	46.27	535484
36	254229	294794	46.31	549023
37	277430	305748	47.57	583178
38	265045	297765	47.09	562810
39	283376	308298	47.89	591674
40	261848	293744	47.13	555592
41	257897	291067	46.98	548964
42	266207	296392	47.32	562599
43	257843	286146	47.40	543989
44	280628	302882	48.09	583510
45	269809	295698	47.71	565507
46	264901	290444	47.70	555345
47	269111	296424	47.59	565535
48	278262	295907	48.46	574169
49	262108	284960	47.91	547068
50	263326	290745	47.53	554071
51	266852	288681	48.04	555533
52	267808	288031	48.18	555839
53	272693	288866	48.56	561559
54	272218	289299	48.48	561517
55	280882	296325	48.66	577207
56	283339	294365	49.05	577704
57	268953	285375	48.52	554328
58	269391	286673	48.45	556064
59	268453	281028	48.86	549481
60	276638	291280	48.71	567918
61	275436	288090	48.88	563526
62	266976	280813	48.74	547789
63	270867	281681	49.02	552548
64	267437	277032	49.12	544469
65	265187	276602	48.95	541789
66	264677	277763	48.79	542440
67	262625	274038	48.94	536663
68	274216	278650	49.60	552866
69	272476	275861	49.69	548337
70	271026	275672	49.58	546698
71	268777	277295	49.22	546072
72	260301	265770	49.48	526071
73	252684	262621	49.04	515305
74	251111	261126	49.02	512237
75	249357	258897	49.06	508254
76	255883	266033	49.03	521916
77	256443	261506	49.51	517949
78	258021	260500	49.76	518521
79	256563	258749	49.79	515312
80	260612	260544	50.01	521156
81	252557	259943	49.28	512500
82	252947	256546	49.65	509493
83	247082	252433	49.46	499515
84	249986	254574	49.55	504560
85	249378	253140	49.63	502518
86	250365	257421	49.31	507786
87	246667	250261	49.64	496928
88	252756	252574	50.02	505330
89	243483	247115	49.63	490598
90	247020	248475	49.85	495495
91	237017	242537	49.42	479554
92	236864	238993	49.78	475857
93	237311	238229	49.90	475540
94	236306	238865	49.73	475171
95	237770	238753	49.90	476523
96	235473	239011	49.63	474484
97	230734	234159	49.63	464893
98	231230	232658	49.85	463888
99	226685	230722	49.56	457407
100	229060	226586	50.27	455646
101	209288	0	100.00	209288

CHG context (R2)
