CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2701458	643907	80.75	3345365
2	2634180	749753	77.84	3383933
3	2612374	741299	77.90	3353673
4	3127619	757874	80.49	3885493
5	2880339	734453	79.68	3614792
6	2926826	848935	77.52	3775761
7	2686934	753537	78.10	3440471
8	2892455	812572	78.07	3705027
9	2884426	805034	78.18	3689460
10	2784368	784150	78.03	3568518
11	2711560	776645	77.74	3488205
12	2785604	785135	78.01	3570739
13	2761294	785397	77.86	3546691
14	2784881	789533	77.91	3574414
15	2732713	787791	77.62	3520504
16	2872672	799938	78.22	3672610
17	2783376	793701	77.81	3577077
18	2757299	798978	77.53	3556277
19	2743934	795312	77.53	3539246
20	2806522	800043	77.82	3606565
21	2790434	803667	77.64	3594101
22	2804668	806289	77.67	3610957
23	2799556	804950	77.67	3604506
24	2810999	808672	77.66	3619671
25	2789674	806793	77.57	3596467
26	2756310	807088	77.35	3563398
27	2748384	806349	77.32	3554733
28	2751276	804606	77.37	3555882
29	2750862	803576	77.39	3554438
30	2817377	811903	77.63	3629280
31	2810934	809419	77.64	3620353
32	2844956	814869	77.73	3659825
33	2767236	810048	77.36	3577284
34	2745054	804500	77.34	3549554
35	2745679	806728	77.29	3552407
36	2791493	810871	77.49	3602364
37	2786462	809675	77.48	3596137
38	2820866	813400	77.62	3634266
39	2791484	811954	77.47	3603438
40	2847143	815240	77.74	3662383
41	2772043	808141	77.43	3580184
42	2781890	809608	77.46	3591498
43	2797745	810180	77.54	3607925
44	2811936	812433	77.58	3624369
45	2818604	813772	77.60	3632376
46	2810106	812424	77.57	3622530
47	2795910	810416	77.53	3606326
48	2802007	810955	77.55	3612962
49	2817528	811847	77.63	3629375
50	2791016	808924	77.53	3599940
51	2771576	808195	77.42	3579771
52	2783938	807336	77.52	3591274
53	2801506	809653	77.58	3611159
54	2832712	813784	77.68	3646496
55	2791384	808222	77.55	3599606
56	2834810	810339	77.77	3645149
57	2767634	806350	77.44	3573984
58	2809171	808934	77.64	3618105
59	2776668	808179	77.46	3584847
60	2796367	811585	77.51	3607952
61	2783693	807784	77.51	3591477
62	2816724	812157	77.62	3628881
63	2808091	809627	77.62	3617718
64	2799679	808427	77.59	3608106
65	2748786	805149	77.34	3553935
66	2748738	804040	77.37	3552778
67	2742857	804246	77.33	3547103
68	2773375	807182	77.46	3580557
69	2767517	806031	77.44	3573548
70	2787151	806690	77.55	3593841
71	2772988	804403	77.51	3577391
72	2778604	806518	77.50	3585122
73	2737566	801572	77.35	3539138
74	2736449	800001	77.38	3536450
75	2755160	801867	77.46	3557027
76	2758082	801619	77.48	3559701
77	2722452	798151	77.33	3520603
78	2741733	799861	77.42	3541594
79	2718249	794277	77.39	3512526
80	2736381	798262	77.42	3534643
81	2724541	797372	77.36	3521913
82	2716749	795237	77.36	3511986
83	2698045	792239	77.30	3490284
84	2700236	792403	77.31	3492639
85	2690446	790751	77.29	3481197
86	2708299	791675	77.38	3499974
87	2676250	789118	77.23	3465368
88	2694769	788753	77.36	3483522
89	2660026	785795	77.20	3445821
90	2652552	786036	77.14	3438588
91	2636341	782079	77.12	3418420
92	2615269	777163	77.09	3392432
93	2584928	772728	76.99	3357656
94	2578239	768795	77.03	3347034
95	2490464	759611	76.63	3250075
96	2460040	750895	76.61	3210935
97	2389601	716845	76.92	3106446
98	1871305	551291	77.24	2422596
99	1839510	544986	77.14	2384496
100	1805428	535006	77.14	2340434
101	1536977	432208	78.05	1969185

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1240592	13879394	8.20	15119986
2	570540	15802108	3.48	16372648
3	304211	15076433	1.98	15380644
4	209421	15628711	1.32	15838132
5	154546	15653230	0.98	15807776
6	137539	16319010	0.84	16456549
7	126581	16053145	0.78	16179726
8	134838	16248767	0.82	16383605
9	120405	16150257	0.74	16270662
10	115007	15869509	0.72	15984516
11	115873	15799616	0.73	15915489
12	114648	16077812	0.71	16192460
13	114913	16109096	0.71	16224009
14	115988	16163064	0.71	16279052
15	118863	16375057	0.72	16493920
16	117937	16272771	0.72	16390708
17	116511	16179014	0.71	16295525
18	119533	16334440	0.73	16453973
19	120313	16422987	0.73	16543300
20	122341	16510332	0.74	16632673
21	120665	16467649	0.73	16588314
22	122267	16581490	0.73	16703757
23	123082	16532656	0.74	16655738
24	129655	16956359	0.76	17086014
25	124041	16610323	0.74	16734364
26	123248	16582469	0.74	16705717
27	127158	16556053	0.76	16683211
28	124914	16725178	0.74	16850092
29	126974	16826130	0.75	16953104
30	131483	16708101	0.78	16839584
31	126282	16718340	0.75	16844622
32	125983	16704439	0.75	16830422
33	128946	16782926	0.76	16911872
34	125783	16608365	0.75	16734148
35	125175	16697777	0.74	16822952
36	125224	16630374	0.75	16755598
37	128358	16863709	0.76	16992067
38	128129	16783808	0.76	16911937
39	133928	16727662	0.79	16861590
40	126357	16666416	0.75	16792773
41	129628	16568413	0.78	16698041
42	128009	16692705	0.76	16820714
43	132704	16755652	0.79	16888356
44	126907	16669578	0.76	16796485
45	134440	16738154	0.80	16872594
