CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1397409	417909	76.98	1815318
2	1197339	362342	76.77	1559681
3	1413286	438948	76.30	1852234
4	1558221	436329	78.12	1994550
5	1474276	408840	78.29	1883116
6	1599519	457174	77.77	2056693
7	1480377	408749	78.36	1889126
8	1586612	434145	78.52	2020757
9	1615703	446281	78.36	2061984
10	1590675	423813	78.96	2014488
11	1464178	428389	77.36	1892567
12	1512392	431587	77.80	1943979
13	1481131	428600	77.56	1909731
14	1504009	431761	77.70	1935770
15	1476232	433353	77.31	1909585
16	1557385	438953	78.01	1996338
17	1519752	439274	77.58	1959026
18	1511444	443919	77.30	1955363
19	1503162	440338	77.34	1943500
20	1544050	444570	77.64	1988620
21	1526534	444929	77.43	1971463
22	1539643	445365	77.56	1985008
23	1524206	444728	77.41	1968934
24	1527934	446091	77.40	1974025
25	1522556	442989	77.46	1965545
26	1508537	445882	77.19	1954419
27	1505263	446048	77.14	1951311
28	1507499	442634	77.30	1950133
29	1500535	444122	77.16	1944657
30	1537833	449159	77.40	1986992
31	1524442	445478	77.39	1969920
32	1553489	448541	77.60	2002030
33	1512550	447636	77.16	1960186
34	1496214	443823	77.12	1940037
35	1500289	444090	77.16	1944379
36	1520000	446303	77.30	1966303
37	1529780	447055	77.39	1976835
38	1535890	448585	77.40	1984475
39	1514237	446492	77.23	1960729
40	1546281	448132	77.53	1994413
41	1502087	445778	77.11	1947865
42	1498238	446727	77.03	1944965
43	1519412	445870	77.31	1965282
44	1524632	446853	77.33	1971485
45	1528457	447618	77.35	1976075
46	1515001	445908	77.26	1960909
47	1508910	445772	77.19	1954682
48	1514367	446484	77.23	1960851
49	1519970	445695	77.33	1965665
50	1509744	445660	77.21	1955404
51	1496997	446673	77.02	1943670
52	1504894	445236	77.17	1950130
53	1508325	445495	77.20	1953820
54	1537195	448017	77.43	1985212
55	1509142	444969	77.23	1954111
56	1524515	446438	77.35	1970953
57	1491643	443687	77.07	1935330
58	1507601	444485	77.23	1952086
59	1488635	442249	77.10	1930884
