CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1361443	407182	76.98	1768625
2	1170823	353305	76.82	1524128
3	1379273	427732	76.33	1807005
4	1520110	424817	78.16	1944927
5	1439159	399419	78.28	1838578
6	1561127	444745	77.83	2005872
7	1442816	398359	78.36	1841175
8	1548632	422767	78.55	1971399
9	1572357	434788	78.34	2007145
10	1549951	414540	78.90	1964491
11	1430134	417022	77.42	1847156
12	1474802	420326	77.82	1895128
13	1446702	416288	77.65	1862990
14	1466678	422480	77.64	1889158
15	1437776	422261	77.30	1860037
16	1517848	427851	78.01	1945699
17	1478376	427841	77.56	1906217
18	1474414	430612	77.40	1905026
19	1464906	429092	77.34	1893998
20	1502316	432278	77.66	1934594
21	1488666	434623	77.40	1923289
22	1501276	433757	77.58	1935033
23	1486272	431946	77.48	1918218
24	1493165	437029	77.36	1930194
25	1485674	433540	77.41	1919214
26	1470759	433052	77.25	1903811
27	1469226	435289	77.14	1904515
28	1471357	432889	77.27	1904246
29	1466128	433947	77.16	1900075
30	1498674	437041	77.42	1935715
31	1486100	433538	77.42	1919638
32	1516385	436590	77.64	1952975
33	1476267	436687	77.17	1912954
34	1458968	432140	77.15	1891108
35	1462965	434222	77.11	1897187
36	1483944	435725	77.30	1919669
37	1488108	434723	77.39	1922831
38	1497692	436201	77.44	1933893
39	1478300	436646	77.20	1914946
40	1508461	436701	77.55	1945162
41	1466815	434124	77.16	1900939
42	1463276	435712	77.06	1898988
43	1483652	435871	77.29	1919523
44	1487242	435488	77.35	1922730
45	1491850	436906	77.35	1928756
46	1481027	433622	77.35	1914649
47	1472889	435081	77.20	1907970
48	1476480	436420	77.19	1912900
49	1482985	435312	77.31	1918297
50	1472265	435201	77.18	1907466
51	1462397	434905	77.08	1897302
52	1467451	434845	77.14	1902296
53	1473063	434678	77.22	1907741
54	1498009	437302	77.40	1935311
55	1471463	434058	77.22	1905521
56	1490654	434441	77.43	1925095
57	1455556	433584	77.05	1889140
58	1471098	433976	77.22	1905074
59	1455961	431900	77.12	1887861
60	1464716	433778	77.15	1898494
61	1456295	429707	77.22	1886002
62	1469923	431612	77.30	1901535
63	1462633	431586	77.22	1894219
64	1458299	429108	77.26	1887407
65	1426833	428394	76.91	1855227
66	1425018	428080	76.90	1853098
67	1427974	426292	77.01	1854266
68	1435005	426087	77.11	1861092
69	1435496	425844	77.12	1861340
70	1437318	423674	77.23	1860992
71	1431976	424120	77.15	1856096
72	1431605	424527	77.13	1856132
73	1406208	420879	76.96	1827087
74	1396734	420225	76.87	1816959
75	1412185	421385	77.02	1833570
76	1405699	420018	76.99	1825717
77	1382411	417497	76.80	1799908
78	1393222	418448	76.90	1811670
79	1377231	415744	76.81	1792975
80	1381351	414984	76.90	1796335
81	1367464	414720	76.73	1782184
82	1361415	411092	76.81	1772507
83	1351799	411090	76.68	1762889
84	1348209	411765	76.60	1759974
85	1342872	409226	76.64	1752098
86	1347645	408768	76.73	1756413
87	1330955	407975	76.54	1738930
88	1339595	405788	76.75	1745383
89	1317140	403379	76.55	1720519
90	1305369	402365	76.44	1707734
91	1300991	400143	76.48	1701134
92	1289626	397319	76.45	1686945
93	1275253	396430	76.29	1671683
94	1286199	393679	76.57	1679878
95	1252463	388936	76.30	1641399
96	1243703	385209	76.35	1628912
97	1205398	378488	76.10	1583886
98	1166319	371435	75.85	1537754
99	1006879	312269	76.33	1319148

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	186012	7293880	2.49	7479892
2	192644	7311566	2.57	7504210
3	165342	7237705	2.23	7403047
4	179236	7581665	2.31	7760901
5	178959	7370509	2.37	7549468
6	191084	7547513	2.47	7738597
7	191677	7460018	2.51	7651695
8	193187	7742677	2.43	7935864
9	198607	7554263	2.56	7752870
10	192305	7301001	2.57	7493306
11	180346	7370702	2.39	7551048
12	180868	7551508	2.34	7732376
13	181808	7547622	2.35	7729430
14	185442	7565358	2.39	7750800
15	184180	7727392	2.33	7911572
16	187555	7712034	2.37	7899589
17	184571	7668742	2.35	7853313
18	185431	7733403	2.34	7918834
19	188242	7784158	2.36	7972400
20	190086	7850398	2.36	8040484
21	191434	7856673	2.38	8048107
22	192174	7882274	2.38	8074448
23	189622	7859606	2.36	8049228
24	196729	8083600	2.38	8280329
25	190146	7891280	2.35	8081426
26	191059	7887287	2.37	8078346
27	190506	7888330	2.36	8078836
28	191619	7956582	2.35	8148201
29	195798	8012799	2.39	8208597
30	194986	7958612	2.39	8153598
31	194209	7944387	2.39	8138596
32	196606	7963860	2.41	8160466
33	194185	7964678	2.38	8158863
34	192982	7904915	2.38	8097897
35	193332	7947106	2.37	8140438
36	192412	7921873	2.37	8114285
37	195356	8027225	2.38	8222581
38	197803	7991800	2.42	8189603
39	193239	7964195	2.37	8157434
40	194882	7941134	2.40	8136016
41	194731	7893624	2.41	8088355
42	194314	7934615	2.39	8128929
43	195923	8010812	2.39	8206735
44	191864	7944715	2.36	8136579
45	195452	7979707	2.39	8175159
46	193421	7952755	2.37	8146176
47	192609	7978838	2.36	8171447
48	193660	7948767	2.38	8142427
49	194240	7919850	2.39	8114090
50	193382	7916479	2.38	8109861
51	193052	7882148	2.39	8075200
52	192548	7851946	2.39	8044494
53	193435	7928792	2.38	8122227
54	192192	7859797	2.39	8051989
55	192897	7871821	2.39	8064718
56	193417	7853537	2.40	8046954
57	189895	7832726	2.37	8022621
58	190847	7798531	2.39	7989378
59	190450	7794112	2.39	7984562
60	189817	7778924	2.38	7968741
61	190515	7821076	2.38	8011591
62	192846	7876639	2.39	8069485
63	189335	7817431	2.36	8006766
64	192029	7788828	2.41	7980857
65	189455	7728385	2.39	7917840
66	188909	7731778	2.39	7920687
67	189026	7750205	2.38	7939231
68	193757	7756195	2.44	7949952
69	190306	7728718	2.40	7919024
70	189633	7651701	2.42	7841334
71	188411	7638476	2.41	7826887
72	188885	7629000	2.42	7817885
73	186567	7574824	2.40	7761391
74	187368	7558875	2.42	7746243
75	186502	7533000	2.42	7719502
76	186248	7489200	2.43	7675448
77	183993	7495368	2.40	7679361
78	182974	7495059	2.38	7678033
79	181123	7428413	2.38	7609536
80	182774	7444275	2.40	7627049
81	180001	7398429	2.38	7578430
82	181710	7386445	2.40	7568155
83	177391	7330199	2.36	7507590
84	178334	7357150	2.37	7535484
85	178638	7361083	2.37	7539721
86	177644	7336058	2.36	7513702
87	177229	7311733	2.37	7488962
88	175302	7260111	2.36	7435413
89	173693	7218438	2.35	7392131
90	172120	7156171	2.35	7328291
91	173376	7153032	2.37	7326408
92	171641	7097246	2.36	7268887
93	172479	7086862	2.38	7259341
94	170143	6996998	2.37	7167141
95	168586	6931687	2.37	7100273
96	166301	6869953	2.36	7036254
97	163805	6797460	2.35	6961265
98	160711	6705828	2.34	6866539
99	143417	6196567	2.26	6339984

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	563277	18636170	2.93	19199447
2	591489	18323017	3.13	18914506
3	536797	19039874	2.74	19576671
4	613271	19342689	3.07	19955960
5	574247	19098085	2.92	19672332
6	654713	20222677	3.14	20877390
7	635118	19176431	3.21	19811549
8	640044	19388707	3.20	20028751
9	647995	19126768	3.28	19774763
10	642121	19009180	3.27	19651301
11	609960	19643991	3.01	20253951
12	617473	19998660	3.00	20616133
13	618268	19958085	3.00	20576353
14	625993	20120441	3.02	20746434
15	623693	20063532	3.01	20687225
16	636517	20122984	3.07	20759501
17	633273	20174539	3.04	20807812
18	635595	20291951	3.04	20927546
19	633386	20265161	3.03	20898547
20	632713	20224559	3.03	20857272
21	630798	20231907	3.02	20862705
22	629387	20361012	3.00	20990399
23	626734	20286552	3.00	20913286
24	626425	20183172	3.01	20809597
25	625684	20188109	3.01	20813793
26	619694	20177870	2.98	20797564
27	622210	20378736	2.96	21000946
28	622390	20227678	2.99	20850068
29	621688	20174689	2.99	20796377
30	625542	20209002	3.00	20834544
