CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	632231	299047	67.89	931278
2	377155	218441	63.32	595596
3	444301	255430	63.50	699731
4	489205	243722	66.75	732927
5	552720	253681	68.54	806401
6	611918	282632	68.41	894550
7	529550	262645	66.85	792195
8	517516	262715	66.33	780231
9	560478	279036	66.76	839514
10	573479	274573	67.62	848052
11	541839	268968	66.83	810807
12	543296	266511	67.09	809807
13	535639	266120	66.81	801759
14	558264	270291	67.38	828555
15	536990	269327	66.60	806317
16	556836	273138	67.09	829974
17	561147	273425	67.24	834572
18	560142	274535	67.11	834677
19	540347	272216	66.50	812563
20	558744	273905	67.10	832649
21	561468	276158	67.03	837626
22	577053	279033	67.41	856086
23	562387	277083	66.99	839470
24	547573	274340	66.62	821913
25	560856	276228	67.00	837084
26	565990	278280	67.04	844270
27	545173	274696	66.50	819869
28	547113	273748	66.65	820861
29	544030	274684	66.45	818714
30	567828	277447	67.18	845275
31	552705	274589	66.81	827294
32	557203	275049	66.95	832252
33	553321	277118	66.63	830439
34	543803	274400	66.46	818203
35	537796	273101	66.32	810897
36	557534	276386	66.86	833920
37	559055	276115	66.94	835170
38	569247	279666	67.06	848913
39	547633	277071	66.40	824704
40	557056	276018	66.87	833074
41	551956	275095	66.74	827051
42	548850	275441	66.58	824291
43	555154	275511	66.83	830665
44	550898	275235	66.68	826133
45	554902	276676	66.73	831578
46	557802	276931	66.82	834733
47	557577	275807	66.91	833384
48	548133	274925	66.60	823058
49	555210	277349	66.69	832559
50	554247	277091	66.67	831338
51	552163	275262	66.73	827425
52	552790	276094	66.69	828884
53	556019	276216	66.81	832235
54	561663	277806	66.91	839469
55	559456	276716	66.91	836172
56	557028	277180	66.77	834208
57	552270	276186	66.66	828456
58	550932	276042	66.62	826974
59	550900	275241	66.68	826141
60	557398	276575	66.84	833973
61	548068	274185	66.65	822253
62	550208	275104	66.67	825312
63	550340	273573	66.80	823913
64	552958	272852	66.96	825810
65	544113	272200	66.65	816313
66	541402	272631	66.51	814033
67	542001	270667	66.69	812668
68	551022	272854	66.88	823876
69	553898	272624	67.02	826522
70	557790	272452	67.18	830242
71	546120	269691	66.94	815811
72	543547	272091	66.64	815638
73	534333	267585	66.63	801918
74	535028	268369	66.60	803397
75	532867	269143	66.44	802010
76	538818	269875	66.63	808693
77	534119	267633	66.62	801752
78	532246	269211	66.41	801457
79	528945	267106	66.45	796051
80	525667	266209	66.38	791876
81	525166	265921	66.39	791087
82	518071	263539	66.28	781610
83	516533	264156	66.16	780689
84	515348	264150	66.11	779498
85	514585	262013	66.26	776598
86	515311	262907	66.22	778218
87	519947	263383	66.38	783330
88	517574	262063	66.39	779637
89	514813	260791	66.38	775604
90	505550	258850	66.14	764400
91	500831	257252	66.07	758083
92	501660	256642	66.16	758302
93	499003	256174	66.08	755177
94	504383	255155	66.41	759538
95	495631	252105	66.28	747736
96	493787	252042	66.21	745829
97	479562	243549	66.32	723111
98	457517	234336	66.13	691853
99	339990	170198	66.64	510188

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	38359	3124562	1.21	3162921
2	19232	2806224	0.68	2825456
3	16104	2341487	0.68	2357591
4	17149	2644835	0.64	2661984
5	16905	2811157	0.60	2828062
6	19005	2918533	0.65	2937538
7	17218	2845507	0.60	2862725
8	17252	2875917	0.60	2893169
9	18120	2913686	0.62	2931806
10	17676	2817147	0.62	2834823
11	16337	2740771	0.59	2757108
12	16266	2778150	0.58	2794416
13	16488	2807014	0.58	2823502
14	16338	2832896	0.57	2849234
15	16727	2855974	0.58	2872701
16	16842	2868883	0.58	2885725
17	16891	2860079	0.59	2876970
18	16731	2858943	0.58	2875674
19	16866	2882247	0.58	2899113
20	17128	2933200	0.58	2950328
21	17437	2946548	0.59	2963985
22	17338	2935384	0.59	2952722
23	16786	2868672	0.58	2885458
24	16974	2953385	0.57	2970359
25	17188	2945570	0.58	2962758
26	16833	2923166	0.57	2939999
27	16941	2900440	0.58	2917381
28	16997	2934791	0.58	2951788
29	17295	2980170	0.58	2997465
30	17862	3023335	0.59	3041197
31	17293	2940012	0.58	2957305
32	16890	2933315	0.57	2950205
33	17102	2929320	0.58	2946422
34	17022	2923022	0.58	2940044
35	17300	2950416	0.58	2967716
36	16957	2923699	0.58	2940656
37	17200	2926442	0.58	2943642
38	17139	2949720	0.58	2966859
39	16941	2947423	0.57	2964364
40	16975	2934132	0.58	2951107
41	17081	2909725	0.58	2926806
42	16814	2903296	0.58	2920110
43	17058	2945397	0.58	2962455
44	16913	2925869	0.57	2942782
45	16922	2955228	0.57	2972150
46	17010	2930489	0.58	2947499
47	16983	2922622	0.58	2939605
48	16909	2894238	0.58	2911147
49	16766	2920394	0.57	2937160
50	16777	2912617	0.57	2929394
51	16849	2912072	0.58	2928921
52	16619	2867621	0.58	2884240
53	16541	2886774	0.57	2903315
54	16493	2884153	0.57	2900646
55	16622	2881533	0.57	2898155
56	16689	2874150	0.58	2890839
57	16386	2867718	0.57	2884104
58	16305	2866952	0.57	2883257
59	16497	2862716	0.57	2879213
60	16354	2855523	0.57	2871877
61	16247	2851011	0.57	2867258
62	16326	2876931	0.56	2893257
63	16457	2867754	0.57	2884211
64	16528	2861402	0.57	2877930
65	15941	2842232	0.56	2858173
66	16087	2832763	0.56	2848850
67	16286	2843662	0.57	2859948
68	16209	2855059	0.56	2871268
69	17526	2864412	0.61	2881938
70	16139	2838753	0.57	2854892
71	16190	2809404	0.57	2825594
72	16025	2803494	0.57	2819519
73	15995	2808958	0.57	2824953
74	15723	2799231	0.56	2814954
75	15686	2793330	0.56	2809016
76	15882	2792658	0.57	2808540
77	15461	2785147	0.55	2800608
78	15576	2788420	0.56	2803996
79	15506	2760612	0.56	2776118
80	15660	2761000	0.56	2776660
81	16035	2737235	0.58	2753270
82	15303	2754434	0.55	2769737
83	15173	2732501	0.55	2747674
84	14940	2725763	0.55	2740703
85	15328	2738721	0.56	2754049
86	15198	2746013	0.55	2761211
87	15123	2731273	0.55	2746396
88	14948	2711621	0.55	2726569
89	15112	2700361	0.56	2715473
90	14831	2682672	0.55	2697503
91	14715	2679859	0.55	2694574
92	14684	2668246	0.55	2682930
93	14776	2666385	0.55	2681161
94	14417	2669178	0.54	2683595
95	14356	2635074	0.54	2649430
96	14140	2612122	0.54	2626262
97	14225	2585955	0.55	2600180
98	13675	2480863	0.55	2494538
99	15464	1992970	0.77	2008434

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	93791	7324888	1.26	7418679
2	43127	5826367	0.73	5869494
3	41860	5754019	0.72	5795879
4	45443	6363403	0.71	6408846
5	43397	6765947	0.64	6809344
6	51170	7308419	0.70	7359589
7	45521	6865075	0.66	6910596
8	43609	6563494	0.66	6607103
9	44283	6479438	0.68	6523721
10	44054	6420619	0.68	6464673
11	42628	6515468	0.65	6558096
12	42896	6685532	0.64	6728428
13	42869	6662048	0.64	6704917
14	43866	6721785	0.65	6765651
15	43383	6703208	0.64	6746591
16	43975	6753183	0.65	6797158
17	44019	6721283	0.65	6765302
18	43767	6728560	0.65	6772327
19	44088	6803337	0.64	6847425
20	44847	6825230	0.65	6870077
21	44497	6736568	0.66	6781065
22	44518	6760346	0.65	6804864
23	44238	6793693	0.65	6837931
24	43942	6753167	0.65	6797109
25	43800	6713911	0.65	6757711
26	43814	6703796	0.65	6747610
27	43684	6779481	0.64	6823165
28	43675	6790690	0.64	6834365
29	43357	6749520	0.64	6792877
30	43304	6692177	0.64	6735481
31	43424	6678341	0.65	6721765
32	43569	6737622	0.64	6781191
33	44236	6755681	0.65	6799917
34	43117	6646378	0.64	6689495
35	43462	6678237	0.65	6721699
36	43588	6695380	0.65	6738968
37	43158	6626699	0.65	6669857
38	43031	6652476	0.64	6695507
39	43130	6638782	0.65	6681912
40	43331	6666061	0.65	6709392
41	42537	6610836	0.64	6653373
42	42760	6634258	0.64	6677018
43	42892	6624856	0.64	6667748
44	42909	6626644	0.64	6669553
45	42817	6621373	0.64	6664190
46	42940	6625952	0.64	6668892
47	42853	6617381	0.64	6660234
48	42179	6614496	0.63	6656675
49	42761	6651243	0.64	6694004
50	42685	6615276	0.64	6657961
51	42745	6590806	0.64	6633551
52	42481	6601503	0.64	6643984
53	42262	6606875	0.64	6649137
54	42838	6616200	0.64	6659038
55	42626	6606540	0.64	6649166
56	42508	6621206	0.64	6663714
57	42474	6606327	0.64	6648801
58	42506	6582143	0.64	6624649
59	41768	6579470	0.63	6621238
60	42516	6638058	0.64	6680574
61	42076	6609501	0.63	6651577
62	42446	6622693	0.64	6665139
63	42260	6584818	0.64	6627078
64	41812	6600596	0.63	6642408
65	42269	6619352	0.63	6661621
66	41999	6616741	0.63	6658740
67	42461	6626144	0.64	6668605
68	41714	6631838	0.63	6673552
69	44593	6581810	0.67	6626403
70	41506	6521394	0.63	6562900
71	41001	6522953	0.62	6563954
72	40670	6547282	0.62	6587952
73	40449	6545582	0.61	6586031
74	40400	6509228	0.62	6549628
75	40501	6483306	0.62	6523807
76	40212	6466188	0.62	6506400
77	39585	6446158	0.61	6485743
78	40015	6420562	0.62	6460577
79	39918	6380498	0.62	6420416
80	39521	6360488	0.62	6400009
81	40877	6340517	0.64	6381394
82	38671	6328025	0.61	6366696
83	38653	6288058	0.61	6326711
84	39030	6281858	0.62	6320888
85	38967	6297216	0.61	6336183
86	38374	6279434	0.61	6317808
87	38420	6274260	0.61	6312680
88	37989	6241085	0.61	6279074
89	37914	6211038	0.61	6248952
90	37718	6208634	0.60	6246352
91	37699	6215484	0.60	6253183
92	37796	6218709	0.60	6256505
93	37370	6174127	0.60	6211497
94	37328	6158713	0.60	6196041
95	37149	6132297	0.60	6169446
96	37006	6100222	0.60	6137228
97	36542	6046831	0.60	6083373
98	35240	5904375	0.59	5939615
99	36939	4840358	0.76	4877297

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	101173	850680	10.63	951853
2	408134	531848	43.42	939982
3	341909	274842	55.44	616751
4	440882	300154	59.50	741036
5	481250	318445	60.18	799695
6	519534	277089	65.22	796623
7	585932	332923	63.77	918855
8	515608	293276	63.74	808884
9	477851	288703	62.34	766554
10	522743	307809	62.94	830552
11	554969	302112	64.75	857081
12	537775	293634	64.68	831409
13	532956	290228	64.74	823184
14	517325	285084	64.47	802409
15	539813	290409	65.02	830222
16	521198	286006	64.57	807204
17	537337	287836	65.12	825173
18	537187	288108	65.09	825295
