CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1136585	553531	67.25	1690116
2	848692	555447	60.44	1404139
3	1045258	581629	64.25	1626887
4	1307951	585263	69.09	1893214
5	1183308	550503	68.25	1733811
6	1244967	625726	66.55	1870693
7	1182847	568756	67.53	1751603
8	1287656	619403	67.52	1907059
9	1300462	627906	67.44	1928368
10	1277638	599382	68.07	1877020
11	1188544	595511	66.62	1784055
12	1225725	599144	67.17	1824869
13	1207732	599708	66.82	1807440
14	1218253	604463	66.84	1822716
15	1216245	606966	66.71	1823211
16	1280921	617873	67.46	1898794
17	1266219	617593	67.22	1883812
18	1237666	620733	66.60	1858399
19	1240578	619320	66.70	1859898
20	1276063	627528	67.03	1903591
21	1273597	627457	66.99	1901054
22	1270936	626621	66.98	1897557
23	1274429	626567	67.04	1900996
24	1287423	632921	67.04	1920344
25	1268074	626798	66.92	1894872
26	1243300	624983	66.55	1868283
27	1255558	628061	66.66	1883619
28	1260300	626661	66.79	1886961
29	1252203	625970	66.67	1878173
30	1280657	631842	66.96	1912499
31	1272906	627325	66.99	1900231
32	1299668	635897	67.15	1935565
33	1266925	630677	66.76	1897602
34	1249630	623898	66.70	1873528
35	1247901	624856	66.63	1872757
36	1282151	630890	67.02	1913041
37	1279673	630035	67.01	1909708
38	1277310	630085	66.97	1907395
39	1275705	631572	66.89	1907277
40	1300026	635569	67.16	1935595
41	1264026	627852	66.81	1891878
42	1262433	629463	66.73	1891896
43	1268494	628729	66.86	1897223
44	1280371	631034	66.99	1911405
45	1280393	631082	66.98	1911475
46	1277236	628868	67.01	1906104
47	1267806	626524	66.93	1894330
48	1266622	628492	66.84	1895114
49	1274790	628972	66.96	1903762
50	1260893	625453	66.84	1886346
51	1250434	627284	66.59	1877718
52	1265068	626946	66.86	1892014
53	1271941	627238	66.97	1899179
54	1287748	630540	67.13	1918288
55	1267744	624315	67.00	1892059
56	1281286	628065	67.11	1909351
57	1250543	622919	66.75	1873462
58	1260328	622744	66.93	1883072
59	1259970	622376	66.94	1882346
60	1262570	623814	66.93	1886384
61	1250914	618565	66.91	1869479
62	1264962	620131	67.10	1885093
63	1273121	619989	67.25	1893110
64	1258107	616193	67.12	1874300
65	1234547	611753	66.87	1846300
66	1230987	609979	66.87	1840966
67	1234325	608513	66.98	1842838
68	1247822	611933	67.10	1859755
69	1249486	612075	67.12	1861561
70	1246011	609784	67.14	1855795
71	1250777	606205	67.36	1856982
72	1247188	608717	67.20	1855905
73	1218775	601756	66.95	1820531
74	1218824	602634	66.91	1821458
75	1224553	598330	67.18	1822883
76	1234105	601442	67.23	1835547
77	1200982	593802	66.92	1794784
78	1218917	599861	67.02	1818778
79	1199794	592753	66.93	1792547
80	1202142	591625	67.02	1793767
81	1193239	589316	66.94	1782555
82	1187839	586223	66.96	1774062
83	1176307	582588	66.88	1758895
84	1172063	580873	66.86	1752936
85	1161469	577966	66.77	1739435
86	1167382	576306	66.95	1743688
87	1152418	571025	66.87	1723443
88	1156643	571341	66.94	1727984
89	1135651	566271	66.73	1701922
90	1116937	559443	66.63	1676380
91	1103915	551819	66.67	1655734
92	1090575	547235	66.59	1637810
93	1074213	539915	66.55	1614128
94	1066707	532020	66.72	1598727
95	1029992	519072	66.49	1549064
96	1000589	508228	66.32	1508817
97	967180	493694	66.21	1460874
98	943870	470381	66.74	1414251
99	812069	386203	67.77	1198272

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	15169	6269311	0.24	6284480
2	9288	6808395	0.14	6817683
3	8439	6495021	0.13	6503460
4	8855	6520123	0.14	6528978
5	8139	6099742	0.13	6107881
6	8437	6390971	0.13	6399408
7	8726	6497240	0.13	6505966
8	9012	6751962	0.13	6760974
9	9145	6660117	0.14	6669262
10	8595	6361333	0.13	6369928
11	8036	6378800	0.13	6386836
12	8109	6488870	0.12	6496979
13	8136	6510521	0.12	6518657
14	8246	6556953	0.13	6565199
15	8224	6705687	0.12	6713911
16	8310	6705128	0.12	6713438
17	8296	6656266	0.12	6664562
18	8095	6696170	0.12	6704265
19	8497	6790951	0.12	6799448
20	8619	6888089	0.12	6896708
21	8374	6819706	0.12	6828080
22	8704	6846373	0.13	6855077
23	8562	6834098	0.13	6842660
24	8751	7017613	0.12	7026364
25	8449	6829821	0.12	6838270
26	8586	6848463	0.13	6857049
27	8736	6858834	0.13	6867570
28	8735	6922666	0.13	6931401
29	8826	6965167	0.13	6973993
30	8614	6904125	0.12	6912739
31	8756	6906757	0.13	6915513
32	8937	6911481	0.13	6920418
33	8702	6928757	0.13	6937459
34	8567	6839588	0.13	6848155
35	8552	6872992	0.12	6881544
36	8783	6843864	0.13	6852647
37	8788	6935687	0.13	6944475
38	8775	6919963	0.13	6928738
39	8778	6916309	0.13	6925087
40	8830	6874483	0.13	6883313
41	8723	6857128	0.13	6865851
42	8661	6862853	0.13	6871514
43	8735	6940494	0.13	6949229
44	8650	6886386	0.13	6895036
45	8655	6925318	0.12	6933973
46	8694	6886229	0.13	6894923
47	8735	6888503	0.13	6897238
48	8648	6899985	0.13	6908633
49	8785	6886959	0.13	6895744
50	8728	6870338	0.13	6879066
51	8794	6851003	0.13	6859797
52	8561	6832952	0.13	6841513
53	8848	6852321	0.13	6861169
54	8560	6791346	0.13	6799906
55	8461	6797567	0.12	6806028
56	8528	6797886	0.13	6806414
57	8406	6779076	0.12	6787482
58	8389	6774050	0.12	6782439
59	8395	6774676	0.12	6783071
60	8489	6759347	0.13	6767836
61	8397	6779867	0.12	6788264
62	8560	6855013	0.12	6863573
63	8410	6787959	0.12	6796369
64	8319	6767581	0.12	6775900
65	8380	6720954	0.12	6729334
66	8125	6728156	0.12	6736281
67	8227	6744568	0.12	6752795
68	8286	6780594	0.12	6788880
69	8316	6740332	0.12	6748648
70	8319	6699330	0.12	6707649
71	8246	6672251	0.12	6680497
72	8224	6649424	0.12	6657648
73	8032	6594936	0.12	6602968
74	8376	6570579	0.13	6578955
75	8437	6568117	0.13	6576554
76	8157	6555649	0.12	6563806
77	8183	6551269	0.12	6559452
78	8165	6548279	0.12	6556444
79	7934	6475658	0.12	6483592
80	8003	6485675	0.12	6493678
81	7972	6456805	0.12	6464777
82	7834	6453246	0.12	6461080
83	7878	6410971	0.12	6418849
84	7769	6429119	0.12	6436888
85	7882	6437028	0.12	6444910
86	7746	6397925	0.12	6405671
87	7808	6379782	0.12	6387590
88	7549	6343319	0.12	6350868
89	7515	6292037	0.12	6299552
90	7276	6197369	0.12	6204645
91	7509	6165275	0.12	6172784
92	7331	6108443	0.12	6115774
93	7222	6066782	0.12	6074004
94	7030	5966345	0.12	5973375
95	6862	5869502	0.12	5876364
96	6713	5814906	0.12	5821619
97	6825	5748716	0.12	5755541
98	6441	5544502	0.12	5550943
99	5509	4831482	0.11	4836991

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	32830	15306216	0.21	15339046
2	19568	15623475	0.13	15643043
3	19514	15188844	0.13	15208358
4	20584	14839099	0.14	14859683
5	18834	15038516	0.13	15057350
6	20367	16185958	0.13	16206325
7	19791	15518369	0.13	15538160
8	20187	15677774	0.13	15697961
9	20344	15351673	0.13	15372017
10	20107	15115146	0.13	15135253
11	19152	15379119	0.12	15398271
12	19346	15658129	0.12	15677475
13	18961	15662178	0.12	15681139
14	19350	15785357	0.12	15804707
15	19448	15715736	0.12	15735184
16	19978	15712862	0.13	15732840
17	19695	15772174	0.12	15791869
18	19416	15844689	0.12	15864105
19	19467	15883422	0.12	15902889
20	19466	15759257	0.12	15778723
21	19396	15763631	0.12	15783027
22	19323	15818619	0.12	15837942
23	19400	15773249	0.12	15792649
24	19485	15640993	0.12	15660478
25	19731	15684592	0.13	15704323
26	19520	15674328	0.12	15693848
27	19071	15810850	0.12	15829921
28	19103	15616016	0.12	15635119
29	19323	15523966	0.12	15543289
30	19242	15579006	0.12	15598248
31	19255	15529829	0.12	15549084
32	19020	15527620	0.12	15546640
33	19471	15484238	0.13	15503709
34	19205	15579904	0.12	15599109
35	19254	15595008	0.12	15614262
36	19120	15492105	0.12	15511225
37	19341	15448658	0.13	15467999
38	19132	15494683	0.12	15513815
39	19316	15477815	0.12	15497131
40	19335	15435751	0.13	15455086
41	19267	15407601	0.12	15426868
42	19038	15450433	0.12	15469471
43	19385	15446976	0.13	15466361
44	18941	15449256	0.12	15468197
45	18902	15380870	0.12	15399772
46	19313	15416518	0.13	15435831
47	19004	15425792	0.12	15444796
48	18950	15461596	0.12	15480546
49	19048	15446447	0.12	15465495
50	18971	15441211	0.12	15460182
51	18850	15421219	0.12	15440069
52	18865	15440252	0.12	15459117
53	18865	15365094	0.12	15383959
54	18650	15366765	0.12	15385415
55	18970	15325144	0.12	15344114
56	19143	15397393	0.12	15416536
57	18408	15326573	0.12	15344981
58	18602	15338618	0.12	15357220
59	18878	15345374	0.12	15364252
60	19027	15413169	0.12	15432196
61	18769	15340798	0.12	15359567
62	18775	15311479	0.12	15330254
63	18853	15290094	0.12	15308947
64	18625	15262389	0.12	15281014
65	18601	15319821	0.12	15338422
66	18453	15376575	0.12	15395028
67	18556	15393549	0.12	15412105
68	18589	15323726	0.12	15342315
69	18496	15272466	0.12	15290962
70	18268	15164044	0.12	15182312
71	18154	15180465	0.12	15198619
72	18300	15152421	0.12	15170721
73	18057	15133807	0.12	15151864
74	18304	15080908	0.12	15099212
75	18386	15055416	0.12	15073802
76	18184	15042068	0.12	15060252
77	17927	14989767	0.12	15007694
78	18135	14956577	0.12	14974712
79	18222	14924841	0.12	14943063
80	17824	14909363	0.12	14927187
81	17932	14876771	0.12	14894703
82	17747	14796450	0.12	14814197
83	17740	14733807	0.12	14751547
84	17517	14769374	0.12	14786891
85	17511	14753183	0.12	14770694
86	17846	14679034	0.12	14696880
87	17723	14639312	0.12	14657035
88	17183	14571035	0.12	14588218
89	17508	14490331	0.12	14507839
90	16719	14497053	0.12	14513772
91	16682	14442412	0.12	14459094
