CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	3661756	1035417	77.96	4697173
2	3141255	946437	76.85	4087692
3	2909277	1075238	73.01	3984515
4	3197953	1119218	74.08	4317171
5	3152030	1057191	74.88	4209221
6	3244583	1160838	73.65	4405421
7	2966954	1068943	73.51	4035897
8	2982410	1102761	73.01	4085171
9	3051779	1119950	73.15	4171729
10	3080489	1118805	73.36	4199294
11	3051451	1115988	73.22	4167439
12	3076841	1116434	73.38	4193275
13	3042069	1111321	73.24	4153390
14	3074897	1116771	73.36	4191668
15	3031512	1115359	73.10	4146871
16	3124227	1125989	73.51	4250216
17	3099557	1123528	73.40	4223085
18	3054625	1126742	73.05	4181367
19	3032267	1125405	72.93	4157672
20	3078015	1132317	73.11	4210332
21	3085664	1136600	73.08	4222264
22	3094864	1136124	73.15	4230988
23	3097660	1134690	73.19	4232350
24	3096473	1139528	73.10	4236001
25	3137754	1144733	73.27	4282487
26	3092362	1139828	73.07	4232190
27	3067607	1142141	72.87	4209748
28	3061874	1139670	72.87	4201544
29	3055215	1140927	72.81	4196142
30	3112107	1146316	73.08	4258423
31	3122376	1146521	73.14	4268897
32	3171153	1150861	73.37	4322014
33	3105464	1147103	73.03	4252567
34	3093101	1144706	72.99	4237807
35	3077270	1140765	72.96	4218035
36	3108053	1148037	73.03	4256090
37	3122662	1149654	73.09	4272316
38	3146188	1150626	73.22	4296814
39	3110853	1154014	72.94	4264867
40	3171555	1155291	73.30	4326846
41	3129525	1150826	73.11	4280351
42	3122510	1150559	73.07	4273069
43	3123820	1151088	73.07	4274908
44	3143794	1152710	73.17	4296504
45	3150841	1154552	73.18	4305393
46	3150247	1154219	73.19	4304466
47	3125093	1152602	73.06	4277695
48	3113541	1151206	73.01	4264747
49	3154421	1154493	73.21	4308914
50	3127673	1152221	73.08	4279894
51	3099947	1153139	72.89	4253086
52	3099095	1149333	72.95	4248428
53	3113006	1148607	73.05	4261613
54	3146533	1155819	73.14	4302352
55	3117990	1150210	73.05	4268200
56	3154691	1153790	73.22	4308481
57	3104904	1148771	72.99	4253675
58	3125729	1150324	73.10	4276053
59	3086792	1147159	72.91	4233951
60	3101156	1150090	72.95	4251246
61	3097448	1148258	72.95	4245706
62	3110095	1148381	73.03	4258476
63	3104825	1147847	73.01	4252672
64	3107455	1144336	73.09	4251791
65	3059516	1138916	72.87	4198432
66	3033973	1137586	72.73	4171559
67	3028062	1134846	72.74	4162908
68	3052331	1137459	72.85	4189790
69	3049924	1140087	72.79	4190011
70	3072674	1137501	72.98	4210175
71	3042553	1132602	72.87	4175155
72	3050635	1133982	72.90	4184617
73	3010131	1129131	72.72	4139262
74	3000318	1126777	72.70	4127095
75	2987278	1122239	72.69	4109517
76	2977809	1119693	72.67	4097502
77	2957107	1114782	72.62	4071889
78	2957382	1112520	72.66	4069902
79	2927027	1108627	72.53	4035654
80	2917679	1101925	72.59	4019604
81	2893490	1101042	72.44	3994532
82	2881982	1094743	72.47	3976725
83	2843530	1085249	72.38	3928779
84	2831558	1082836	72.34	3914394
85	2803215	1073871	72.30	3877086
86	2802279	1071234	72.34	3873513
87	2769487	1066258	72.20	3835745
88	2756652	1060738	72.21	3817390
89	2699716	1049277	72.01	3748993
90	2656735	1040804	71.85	3697539
91	2609838	1031420	71.67	3641258
92	2553128	1015487	71.54	3568615
93	2480222	998818	71.29	3479040
94	2413245	983203	71.05	3396448
95	2277313	955326	70.45	3232639
96	2215257	931382	70.40	3146639
97	2060778	841036	71.02	2901814
98	1047072	409906	71.87	1456978
99	1025945	403472	71.77	1429417
100	1002546	397558	71.61	1400104
101	925856	337585	73.28	1263441

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1717065	17912661	8.75	19629726
2	632164	17501169	3.49	18133333
3	358621	17781281	1.98	18139902
4	247695	18618029	1.31	18865724
5	186630	18759631	0.99	18946261
6	163692	18921540	0.86	19085232
7	146529	18378395	0.79	18524924
8	139697	18806352	0.74	18946049
9	137443	18874987	0.72	19012430
10	135013	18854601	0.71	18989614
11	131820	18707796	0.70	18839616
12	132894	18900384	0.70	19033278
13	148388	18788339	0.78	18936727
14	132331	18886935	0.70	19019266
15	133767	19035780	0.70	19169547
16	134681	18956294	0.71	19090975
17	132439	18864476	0.70	18996915
18	134630	19025632	0.70	19160262
19	137214	19114961	0.71	19252175
20	164451	19282339	0.85	19446790
21	138707	19245882	0.72	19384589
22	140979	19281658	0.73	19422637
23	139931	19216147	0.72	19356078
24	146149	19780347	0.73	19926496
25	148613	19462913	0.76	19611526
26	141304	19376825	0.72	19518129
27	141305	19307585	0.73	19448890
28	146234	19476173	0.75	19622407
29	160619	19561976	0.81	19722595
30	143989	19548153	0.73	19692142
31	157401	19441036	0.80	19598437
32	144476	19503244	0.74	19647720
33	157910	19511124	0.80	19669034
34	143905	19443912	0.73	19587817
35	142959	19467815	0.73	19610774
36	142971	19401784	0.73	19544755
37	144918	19515302	0.74	19660220
38	145969	19599818	0.74	19745787
39	160866	19561198	0.82	19722064
40	144763	19482542	0.74	19627305
41	144675	19426711	0.74	19571386
42	145317	19456823	0.74	19602140
43	146215	19555408	0.74	19701623
44	145543	19565832	0.74	19711375
45	145331	19620355	0.74	19765686
46	145541	19487743	0.74	19633284
47	148936	19491011	0.76	19639947
48	152839	19514134	0.78	19666973
49	146752	19594796	0.74	19741548
50	154168	19496118	0.78	19650286
51	144953	19398364	0.74	19543317
52	144557	19340962	0.74	19485519
53	164456	19443366	0.84	19607822
54	145293	19396344	0.74	19541637
55	145632	19368861	0.75	19514493
56	146501	19386797	0.75	19533298
57	146495	19371511	0.75	19518006
58	143807	19266880	0.74	19410687
59	151955	19218246	0.78	19370201
60	144594	19246015	0.75	19390609
61	145308	19247109	0.75	19392417
62	145369	19388549	0.74	19533918
63	147298	19366025	0.75	19513323
64	155204	19252658	0.80	19407862
65	144141	19138522	0.75	19282663
66	146699	19027105	0.77	19173804
67	150500	19048560	0.78	19199060
68	149147	19163038	0.77	19312185
69	148349	19161415	0.77	19309764
70	146211	19036669	0.76	19182880
71	144178	18896510	0.76	19040688
72	144204	18881569	0.76	19025773
73	153551	18784276	0.81	18937827
74	144362	18733455	0.76	18877817
75	143362	18611619	0.76	18754981
76	158567	18542152	0.85	18700719
77	142983	18553354	0.76	18696337
78	148164	18500483	0.79	18648647
79	142184	18339874	0.77	18482058
80	145809	18316629	0.79	18462438
81	163645	18093251	0.90	18256896
82	141252	18139722	0.77	18280974
83	143934	17930826	0.80	18074760
84	140127	17845901	0.78	17986028
85	146291	17794477	0.82	17940768
86	148554	17732213	0.83	17880767
87	147619	17616035	0.83	17763654
88	148489	17408010	0.85	17556499
89	141290	17261050	0.81	17402340
90	135513	17080885	0.79	17216398
91	135462	16953953	0.79	17089415
92	134747	16748274	0.80	16883021
93	146557	16562619	0.88	16709176
94	135186	16355107	0.82	16490293
95	131170	16097667	0.81	16228837
96	125594	15748475	0.79	15874069
97	119037	13714183	0.86	13833220
98	54916	6680469	0.82	6735385
99	53300	6591279	0.80	6644579
100	53913	6480205	0.83	6534118
101	49945	6059299	0.82	6109244

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	4887057	58431083	7.72	63318140
2	1822717	57797462	3.06	59620179
3	1050187	60145535	1.72	61195722
4	738757	62800295	1.16	63539052
5	555156	62332377	0.88	62887533
6	511266	64894036	0.78	65405302
7	458968	62860218	0.72	63319186
8	438161	63894986	0.68	64333147
9	429177	63935318	0.67	64364495
10	427933	64521971	0.66	64949904
11	425260	64525149	0.65	64950409
12	422073	64391313	0.65	64813386
13	477281	63878443	0.74	64355724
14	422060	64156823	0.65	64578883
15	420184	64024914	0.65	64445098
16	425828	63990619	0.66	64416447
17	426402	64295083	0.66	64721485
18	429689	64598998	0.66	65028687
19	437821	64694512	0.67	65132333
20	514510	64342444	0.79	64856954
21	430335	64449912	0.66	64880247
22	435981	64730387	0.67	65166368
23	435753	64875643	0.67	65311396
24	433466	64595996	0.67	65029462
25	455576	64392762	0.70	64848338
26	436537	64338059	0.67	64774596
27	440935	64676611	0.68	65117546
28	453550	64467414	0.70	64920964
29	488884	64226445	0.76	64715329
30	438430	64285727	0.68	64724157
31	483719	64099598	0.75	64583317
32	443067	64328091	0.68	64771158
33	484657	64015677	0.75	64500334
34	442234	64224545	0.68	64666779
35	445127	64446536	0.69	64891663
36	441627	64381899	0.68	64823526
37	444130	64236990	0.69	64681120
38	445251	64257882	0.69	64703133
39	495684	64036468	0.77	64532152
40	445038	64057925	0.69	64502963
41	444993	64127296	0.69	64572289
42	444541	64222134	0.69	64666675
43	443439	64091741	0.69	64535180
44	444045	64242866	0.69	64686911
45	443594	64139142	0.69	64582736
46	445054	64082460	0.69	64527514
47	452918	64059370	0.70	64512288
48	464981	64163934	0.72	64628915
49	444795	64154652	0.69	64599447
50	472050	63924459	0.73	64396509
51	442091	63929377	0.69	64371468
52	444164	63969555	0.69	64413719
53	500275	63723961	0.78	64224236
54	445807	63943718	0.69	64389525
55	441628	63855182	0.69	64296810
56	446732	63892733	0.69	64339465
57	447811	63638021	0.70	64085832
58	445843	63739462	0.69	64185305
59	472123	63635236	0.74	64107359
60	446297	63935183	0.69	64381480
61	450550	63800907	0.70	64251457
62	445177	63703811	0.69	64148988
63	446619	63566026	0.70	64012645
64	475185	63244200	0.75	63719385
65	442138	63299507	0.69	63741645
66	455647	63335578	0.71	63791225
67	467943	63372776	0.73	63840719
68	456836	63206228	0.72	63663064
69	452784	62994695	0.71	63447479
70	445529	62721176	0.71	63166705
71	443877	62676458	0.70	63120335
72	443414	62554727	0.70	62998141
73	475339	62239782	0.76	62715121
74	443596	62059723	0.71	62503319
75	441907	61902373	0.71	62344280
76	492421	61677672	0.79	62170093
77	439472	61586625	0.71	62026097
78	454043	61233731	0.74	61687774
79	437967	61037389	0.71	61475356
80	445901	60797168	0.73	61243069
81	514556	60266424	0.85	60780980
82	433010	60195272	0.71	60628282
83	450407	59757788	0.75	60208195
84	433725	59552816	0.72	59986541
85	451051	59327862	0.75	59778913
86	457814	59028316	0.77	59486130
87	447578	58654944	0.76	59102522
88	460204	58203682	0.78	58663886
89	442076	57808080	0.76	58250156
90	422004	57605403	0.73	58027407
91	422823	57276078	0.73	57698901
92	420963	56777203	0.74	57198166
93	462141	56071270	0.82	56533411
94	429027	55499717	0.77	55928744
95	417681	54468797	0.76	54886478
96	384743	52642343	0.73	53027086
97	366926	46575196	0.78	46942122
98	171910	22573119	0.76	22745029
99	166626	22304320	0.74	22470946
100	167420	21924534	0.76	22091954
101	148367	20684864	0.71	20833231

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1065364	5885364	15.33	6950728
2	2374944	2176036	52.19	4550980
3	2564383	1262666	67.01	3827049
4	2512970	1236158	67.03	3749128
5	2848164	1268226	69.19	4116390
6	2977978	1164230	71.89	4142208
7	3102007	1269607	70.96	4371614
8	2837713	1166172	70.87	4003885
9	2776060	1177830	70.21	3953890
10	2862076	1200833	70.44	4062909
11	2910065	1199596	70.81	4109661
12	2892077	1193500	70.79	4085577
13	2897870	1188142	70.92	4086012
14	2873051	1179802	70.89	4052853
15	2915127	1183619	71.12	4098746
16	2863713	1181210	70.80	4044923
17	2935087	1184944	71.24	4120031
18	2919773	1184578	71.14	4104351
19	2884089	1181411	70.94	4065500
20	2857313	1179246	70.79	4036559
21	2915685	1189263	71.03	4104948
22	2916726	1189750	71.03	4106476
23	2920338	1188750	71.07	4109088
24	2922949	1185689	71.14	4108638
25	2920890	1187959	71.09	4108849
26	2963076	1194068	71.28	4157144
27	2923307	1191043	71.05	4114350
28	2891608	1187354	70.89	4078962
29	2895436	1185886	70.94	4081322
30	2898810	1185077	70.98	4083887
31	2931619	1189933	71.13	4121552
32	2958293	1190004	71.31	4148297
33	2977410	1194039	71.38	4171449
34	2925462	1187600	71.13	4113062
35	2921725	1186578	71.12	4108303
36	2892828	1181763	71.00	4074591
37	2927357	1187560	71.14	4114917
38	2942800	1193355	71.15	4136155
39	2965368	1192737	71.32	4158105
40	2927858	1188015	71.14	4115873
41	2968214	1194030	71.31	4162244
42	2946747	1189456	71.24	4136203
43	2931333	1186477	71.19	4117810
44	2929184	1186994	71.16	4116178
45	2952362	1186780	71.33	4139142
46	2050945	836606	71.03	2887551
47	2969312	1185693	71.46	4155005
48	2950039	1179472	71.44	4129511
49	2928205	1177989	71.31	4106194
50	2953555	1180628	71.44	4134183
51	3010384	1180867	71.83	4191251
52	2974896	1180170	71.60	4155066
53	2961599	1177849	71.55	4139448
54	2990954	1177333	71.75	4168287
55	3001808	1181696	71.75	4183504
56	2971301	1178308	71.60	4149609
57	2998525	1178173	71.79	4176698
58	2968479	1172715	71.68	4141194
59	2972613	1172240	71.72	4144853
60	2943317	1168956	71.57	4112273
61	2945227	1169612	71.58	4114839
62	2946407	1168460	71.60	4114867
63	2950933	1166630	71.67	4117563
64	2949472	1163733	71.71	4113205
65	2951683	1161654	71.76	4113337
66	2900729	1156750	71.49	4057479
67	2885611	1155187	71.41	4040798
68	2882504	1152940	71.43	4035444
69	2899299	1156442	71.49	4055741
70	2896769	1154621	71.50	4051390
71	2920480	1154578	71.67	4075058
72	2886779	1148888	71.53	4035667
73	2897303	1148948	71.60	4046251
74	2866059	1140932	71.53	4006991
75	2857453	1136820	71.54	3994273
76	2840631	1134258	71.46	3974889
77	2846885	1131238	71.56	3978123
78	2819625	1126442	71.45	3946067
79	2818502	1126422	71.45	3944924
80	2801307	1116399	71.50	3917706
81	2805339	1110469	71.64	3915808
82	2805466	1108835	71.67	3914301
83	2802395	1101095	71.79	3903490
84	2788676	1093568	71.83	3882244
85	2787535	1084142	72.00	3871677
86	2780321	1078031	72.06	3858352
87	2788404	1070308	72.26	3858712
88	2784614	1062224	72.39	3846838
89	2781817	1056072	72.48	3837889
90	2753930	1045652	72.48	3799582
91	2735426	1033819	72.57	3769245
92	2723831	1024210	72.67	3748041
93	2706629	1013474	72.76	3720103
94	2695547	1003082	72.88	3698629
95	2688050	992704	73.03	3680754
96	2654960	981572	73.01	3636532
97	2613888	971332	72.91	3585220
98	2552053	953569	72.80	3505622
99	2515783	936849	72.87	3452632
