CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1293811	355434	78.45	1649245
2	1129364	322276	77.80	1451640
3	1328806	381163	77.71	1709969
4	1479512	380850	79.53	1860362
5	1397201	355426	79.72	1752627
6	1503623	393292	79.27	1896915
7	1401423	356951	79.70	1758374
8	1497048	378079	79.84	1875127
9	1516668	386077	79.71	1902745
10	1488784	367121	80.22	1855905
11	1378833	368777	78.90	1747610
12	1419319	371298	79.26	1790617
13	1394952	368913	79.08	1763865
14	1409959	373537	79.06	1783496
15	1389850	373532	78.82	1763382
16	1467171	379718	79.44	1846889
17	1427925	378543	79.05	1806468
18	1418020	382617	78.75	1800637
19	1415171	379585	78.85	1794756
20	1449465	384162	79.05	1833627
21	1436015	384414	78.88	1820429
22	1441742	383493	78.99	1825235
23	1431344	384371	78.83	1815715
24	1442878	386488	78.87	1829366
25	1430962	383236	78.88	1814198
26	1411720	383956	78.62	1795676
27	1415431	384663	78.63	1800094
28	1414612	382378	78.72	1796990
29	1411736	383293	78.65	1795029
30	1443426	386833	78.86	1830259
31	1432923	383943	78.87	1816866
32	1461526	386533	79.08	1848059
33	1416616	386676	78.56	1803292
34	1404049	383275	78.56	1787324
35	1407136	384573	78.54	1791709
36	1427890	386683	78.69	1814573
37	1437112	386047	78.83	1823159
38	1442450	385979	78.89	1828429
39	1420334	386134	78.62	1806468
40	1454404	386447	79.01	1840851
41	1411821	383982	78.62	1795803
42	1410834	384979	78.56	1795813
43	1427303	385279	78.74	1812582
44	1435027	385168	78.84	1820195
45	1437443	386184	78.82	1823627
46	1425712	384751	78.75	1810463
47	1419669	383859	78.72	1803528
48	1418269	384535	78.67	1802804
49	1430623	385490	78.77	1816113
50	1420976	384112	78.72	1805088
51	1404158	386509	78.42	1790667
52	1416175	383267	78.70	1799442
53	1419220	385630	78.63	1804850
54	1442887	386455	78.87	1829342
55	1415909	382997	78.71	1798906
56	1432638	384252	78.85	1816890
57	1399812	383490	78.50	1783302
58	1412813	382777	78.68	1795590
59	1400429	381039	78.61	1781468
60	1403911	382754	78.58	1786665
61	1399588	380745	78.61	1780333
62	1408932	381068	78.71	1790000
63	1408353	380179	78.74	1788532
64	1404161	379148	78.74	1783309
65	1372697	377275	78.44	1749972
66	1369139	377149	78.40	1746288
67	1370371	374871	78.52	1745242
68	1380170	377276	78.53	1757446
69	1379318	376976	78.54	1756294
70	1378202	374601	78.63	1752803
71	1374945	374578	78.59	1749523
72	1375387	374608	78.59	1749995
73	1350025	370693	78.46	1720718
74	1343166	371997	78.31	1715163
75	1352059	371227	78.46	1723286
76	1347235	369558	78.47	1716793
77	1323606	367084	78.29	1690690
78	1334581	368031	78.38	1702612
79	1317215	366184	78.25	1683399
80	1320867	364852	78.36	1685719
81	1307718	365064	78.18	1672782
82	1301925	361827	78.25	1663752
83	1291035	361817	78.11	1652852
84	1285906	360636	78.10	1646542
85	1277434	358896	78.07	1636330
86	1283789	358931	78.15	1642720
87	1265399	356942	78.00	1622341
88	1268002	354592	78.15	1622594
89	1245483	352174	77.96	1597657
90	1233608	350762	77.86	1584370
91	1227223	347508	77.93	1574731
92	1211660	344042	77.89	1555702
93	1195914	341808	77.77	1537722
94	1199304	338611	77.98	1537915
95	1161886	333135	77.72	1495021
96	1145165	327663	77.75	1472828
97	1119158	320139	77.76	1439297
98	1087422	310257	77.80	1397679
99	981209	265062	78.73	1246271

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	170331	6893368	2.41	7063699
2	179754	7080562	2.48	7260316
3	153127	7019635	2.13	7172762
4	168557	7329600	2.25	7498157
5	167275	7157967	2.28	7325242
6	177353	7261987	2.38	7439340
7	177295	7230235	2.39	7407530
8	180879	7471652	2.36	7652531
9	184629	7246478	2.48	7431107
10	177547	7017737	2.47	7195284
11	166783	7074772	2.30	7241555
12	167993	7253192	2.26	7421185
13	168749	7250234	2.27	7418983
14	171293	7248652	2.31	7419945
15	171284	7436896	2.25	7608180
16	174216	7416310	2.30	7590526
17	172384	7374101	2.28	7546485
18	173055	7438568	2.27	7611623
19	173597	7494213	2.26	7667810
20	176621	7551282	2.29	7727903
21	178544	7547420	2.31	7725964
22	179292	7570804	2.31	7750096
23	176028	7564416	2.27	7740444
24	183939	7778403	2.31	7962342
25	177557	7582945	2.29	7760502
26	178912	7581750	2.31	7760662
27	177641	7588534	2.29	7766175
28	178966	7652186	2.29	7831152
29	182477	7710462	2.31	7892939
30	180137	7645371	2.30	7825508
31	181131	7641967	2.32	7823098
32	182560	7654491	2.33	7837051
33	181287	7659524	2.31	7840811
34	179379	7604543	2.30	7783922
35	180026	7629406	2.31	7809432
36	179763	7613757	2.31	7793520
37	182353	7714971	2.31	7897324
38	184118	7667127	2.35	7851245
39	180764	7650888	2.31	7831652
40	181676	7627209	2.33	7808885
41	181503	7578717	2.34	7760220
42	181274	7620354	2.32	7801628
43	182244	7682601	2.32	7864845
44	180224	7618806	2.31	7799030
45	181980	7663667	2.32	7845647
46	181722	7618444	2.33	7800166
47	181701	7642785	2.32	7824486
48	184540	7598698	2.37	7783238
49	180601	7611225	2.32	7791826
50	181067	7601698	2.33	7782765
51	180903	7558410	2.34	7739313
52	180681	7539370	2.34	7720051
53	181538	7611802	2.33	7793340
54	179212	7534211	2.32	7713423
55	180654	7553249	2.34	7733903
56	180212	7541371	2.33	7721583
57	178051	7516221	2.31	7694272
58	177234	7481974	2.31	7659208
59	177835	7487580	2.32	7665415
60	177923	7472788	2.33	7650711
61	178607	7505487	2.32	7684094
62	179970	7564877	2.32	7744847
63	182209	7496584	2.37	7678793
64	179839	7480016	2.35	7659855
65	179946	7406918	2.37	7586864
66	176418	7418258	2.32	7594676
67	176564	7430264	2.32	7606828
68	178171	7465588	2.33	7643759
69	178208	7426993	2.34	7605201
70	176371	7348542	2.34	7524913
71	175465	7336243	2.34	7511708
72	176073	7328713	2.35	7504786
73	174689	7284414	2.34	7459103
74	175258	7259920	2.36	7435178
75	180128	7212395	2.44	7392523
76	172746	7189679	2.35	7362425
77	173244	7187841	2.35	7361085
78	173017	7188929	2.35	7361946
79	170014	7129725	2.33	7299739
80	171212	7138854	2.34	7310066
81	169819	7097472	2.34	7267291
82	168156	7089273	2.32	7257429
83	166389	7018584	2.32	7184973
84	168940	7029906	2.35	7198846
85	167027	7048511	2.31	7215538
86	166158	7005016	2.32	7171174
87	164968	6979717	2.31	7144685
88	162908	6922830	2.30	7085738
89	161704	6873607	2.30	7035311
90	163150	6794391	2.34	6957541
91	160187	6777892	2.31	6938079
92	158214	6711424	2.30	6869638
93	158793	6685314	2.32	6844107
94	155670	6582673	2.31	6738343
95	154158	6488675	2.32	6642833
96	152079	6439328	2.31	6591407
97	150872	6364118	2.32	6514990
98	148960	6240442	2.33	6389402
99	136571	5659692	2.36	5796263

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	518830	17751411	2.84	18270241
2	557138	17804533	3.03	18361671
3	503313	18578755	2.64	19082068
4	580092	18758656	3.00	19338748
5	540459	18507031	2.84	19047490
6	611669	19457900	3.05	20069569
7	592871	18543475	3.10	19136346
8	602446	18772460	3.11	19374906
9	608260	18551661	3.17	19159921
10	605505	18470773	3.17	19076278
11	574469	19107938	2.92	19682407
12	581970	19452361	2.90	20034331
13	582849	19442555	2.91	20025404
14	591747	19597224	2.93	20188971
15	590919	19558092	2.93	20149011
16	603036	19620297	2.98	20223333
17	599701	19672439	2.96	20272140
18	600255	19803975	2.94	20404230
19	595661	19800428	2.92	20396089
20	599026	19724912	2.95	20323938
21	596544	19736368	2.93	20332912
22	596551	19879728	2.91	20476279
23	593023	19797968	2.91	20390991
24	594928	19708880	2.93	20303808
25	593684	19732514	2.92	20326198
26	588705	19706315	2.90	20295020
27	591781	19914107	2.89	20505888
28	590169	19739200	2.90	20329369
29	590064	19671679	2.91	20261743
30	593435	19714841	2.92	20308276
31	598645	19642794	2.96	20241439
32	600839	19618179	2.97	20219018
33	598409	19609368	2.96	20207777
34	592811	19713990	2.92	20306801
35	598556	19762453	2.94	20361009
36	595229	19621532	2.94	20216761
37	593453	19592745	2.94	20186198
38	596932	19640609	2.95	20237541
39	595748	19588726	2.95	20184474
40	601765	19575059	2.98	20176824
41	596273	19555015	2.96	20151288
42	595279	19556896	2.95	20152175
43	595190	19581413	2.95	20176603
44	592652	19624533	2.93	20217185
45	593428	19554212	2.95	20147640
46	593195	19557807	2.94	20151002
47	589976	19596482	2.92	20186458
48	601771	19570949	2.98	20172720
