CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1350353	412367	76.61	1762720
2	1127244	356921	75.95	1484165
3	1328761	426636	75.70	1755397
4	1467936	424871	77.55	1892807
5	1417168	403884	77.82	1821052
6	1547544	454452	77.30	2001996
7	1422966	408629	77.69	1831595
8	1511206	431815	77.78	1943021
9	1541823	442525	77.70	1984348
10	1514913	418916	78.34	1933829
11	1409826	423740	76.89	1833566
12	1444408	426371	77.21	1870779
13	1415315	421576	77.05	1836891
14	1445620	425614	77.25	1871234
15	1410846	428310	76.71	1839156
16	1487696	432063	77.49	1919759
17	1450424	432909	77.01	1883333
18	1448262	437866	76.78	1886128
19	1434769	434606	76.75	1869375
20	1473154	437507	77.10	1910661
21	1458983	438311	76.90	1897294
22	1482184	437939	77.19	1920123
23	1459900	438274	76.91	1898174
24	1458544	439910	76.83	1898454
25	1454581	436808	76.91	1891389
26	1447886	438344	76.76	1886230
27	1437167	440877	76.52	1878044
28	1442154	436507	76.76	1878661
29	1433036	437227	76.62	1870263
30	1476003	441699	76.97	1917702
31	1451972	437689	76.84	1889661
32	1477211	441311	77.00	1918522
33	1446977	440819	76.65	1887796
34	1424100	435961	76.56	1860061
35	1428620	437558	76.55	1866178
36	1449120	439898	76.71	1889018
37	1456606	439440	76.82	1896046
38	1467799	440841	76.90	1908640
39	1438849	439209	76.61	1878058
40	1467633	439540	76.95	1907173
41	1432255	438262	76.57	1870517
42	1425777	439697	76.43	1865474
43	1451925	437557	76.84	1889482
44	1453690	438395	76.83	1892085
45	1457673	440135	76.81	1897808
46	1445271	436837	76.79	1882108
47	1438655	438723	76.63	1877378
48	1437818	438605	76.63	1876423
49	1448463	437937	76.78	1886400
50	1434161	436633	76.66	1870794
51	1422449	438460	76.44	1860909
52	1432881	436296	76.66	1869177
53	1434938	436588	76.67	1871526
54	1465087	438932	76.95	1904019
55	1435158	435835	76.71	1870993
56	1450520	436105	76.88	1886625
57	1417840	436280	76.47	1854120
58	1431024	435289	76.68	1866313
59	1413759	431864	76.60	1845623
60	1423390	434713	76.60	1858103
61	1410539	431600	76.57	1842139
62	1420958	431275	76.72	1852233
63	1417933	433060	76.60	1850993
64	1412642	429859	76.67	1842501
65	1382879	427252	76.40	1810131
66	1380688	427761	76.35	1808449
67	1384780	424937	76.52	1809717
68	1390288	426827	76.51	1817115
69	1385514	425579	76.50	1811093
70	1386453	424021	76.58	1810474
71	1374775	422745	76.48	1797520
72	1373020	423395	76.43	1796415
73	1347828	418996	76.29	1766824
74	1341131	417720	76.25	1758851
75	1351858	417389	76.41	1769247
76	1345027	414621	76.44	1759648
77	1323067	411115	76.29	1734182
78	1330034	414918	76.22	1744952
79	1311562	409248	76.22	1720810
80	1313617	409165	76.25	1722782
81	1301279	408066	76.13	1709345
82	1287971	406050	76.03	1694021
83	1281139	404090	76.02	1685229
84	1275637	403400	75.97	1679037
85	1267560	400831	75.97	1668391
86	1267685	398502	76.08	1666187
87	1252858	396849	75.94	1649707
88	1251441	395402	75.99	1646843
89	1236548	391986	75.93	1628534
90	1218247	389817	75.76	1608064
91	1206819	385934	75.77	1592753
92	1191084	382723	75.68	1573807
93	1171496	377077	75.65	1548573
94	1173889	374861	75.80	1548750
95	1139722	368873	75.55	1508595
96	1121838	361463	75.63	1483301
97	1092450	356080	75.42	1448530
98	1058466	342661	75.54	1401127
99	984410	301615	76.55	1286025

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	185519	7223351	2.50	7408870
2	182116	7115698	2.50	7297814
3	157973	6970784	2.22	7128757
4	170444	7361616	2.26	7532060
5	170255	7290648	2.28	7460903
6	182501	7508716	2.37	7691217
7	181136	7373833	2.40	7554969
8	182795	7585202	2.35	7767997
9	187686	7387038	2.48	7574724
10	182539	7179776	2.48	7362315
11	170554	7228040	2.31	7398594
12	172267	7386484	2.28	7558751
13	173168	7406353	2.28	7579521
14	175551	7396660	2.32	7572211
15	174504	7557345	2.26	7731849
16	177209	7558731	2.29	7735940
17	174596	7531403	2.27	7705999
18	175905	7565759	2.27	7741664
19	176751	7633058	2.26	7809809
20	180038	7672353	2.29	7852391
21	181826	7694652	2.31	7876478
22	183494	7727300	2.32	7910794
23	180734	7694483	2.29	7875217
24	187856	7902767	2.32	8090623
