CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1447878	436882	76.82	1884760
2	1244532	389562	76.16	1634094
3	1467803	463433	76.00	1931236
4	1614507	462048	77.75	2076555
5	1505552	426010	77.94	1931562
6	1622927	472125	77.46	2095052
7	1515982	423468	78.17	1939450
8	1627654	449941	78.34	2077595
9	1657503	463815	78.14	2121318
10	1632811	441683	78.71	2074494
11	1500596	447309	77.04	1947905
12	1551604	450151	77.51	2001755
13	1524312	446305	77.35	1970617
14	1538413	450083	77.37	1988496
15	1514686	452641	76.99	1967327
16	1600207	457481	77.77	2057688
17	1558381	457057	77.32	2015438
18	1547973	459855	77.10	2007828
19	1543523	459434	77.06	2002957
20	1578723	463206	77.32	2041929
21	1562003	463442	77.12	2025445
22	1570878	462082	77.27	2032960
23	1557356	461528	77.14	2018884
24	1567282	465004	77.12	2032286
25	1557743	461430	77.15	2019173
26	1539338	462126	76.91	2001464
27	1541714	463646	76.88	2005360
28	1539014	460890	76.95	1999904
29	1538838	461529	76.93	2000367
30	1568021	464463	77.15	2032484
31	1556672	462672	77.09	2019344
32	1588364	465862	77.32	2054226
33	1543239	464219	76.88	2007458
34	1529758	461697	76.82	1991455
35	1529299	462294	76.79	1991593
36	1552801	465893	76.92	2018694
37	1560177	464740	77.05	2024917
38	1564461	464577	77.10	2029038
39	1546475	465131	76.88	2011606
40	1574799	465669	77.18	2040468
41	1536817	462977	76.85	1999794
42	1533431	464267	76.76	1997698
43	1551033	465355	76.92	2016388
44	1557734	464173	77.04	2021907
45	1557787	465321	77.00	2023108
46	1551286	463156	77.01	2014442
47	1540016	462816	76.89	2002832
48	1541276	465351	76.81	2006627
49	1549129	464883	76.92	2014012
50	1539104	463280	76.86	2002384
51	1525217	463963	76.68	1989180
52	1529662	462597	76.78	1992259
53	1533676	463644	76.79	1997320
54	1559585	465627	77.01	2025212
55	1532061	462212	76.82	1994273
56	1549142	462783	77.00	2011925
57	1511894	462159	76.59	1974053
58	1532356	460969	76.87	1993325
59	1513701	459167	76.73	1972868
60	1521442	463033	76.67	1984475
61	1513294	458427	76.75	1971721
62	1524108	459387	76.84	1983495
63	1519118	459649	76.77	1978767
64	1514518	457298	76.81	1971816
65	1477636	454554	76.47	1932190
66	1475065	454963	76.43	1930028
67	1477980	453003	76.54	1930983
68	1486546	454500	76.58	1941046
69	1483513	454213	76.56	1937726
70	1482362	452210	76.62	1934572
71	1479200	450212	76.67	1929412
72	1479626	452492	76.58	1932118
73	1449844	447493	76.41	1897337
74	1444919	447227	76.36	1892146
75	1459062	446665	76.56	1905727
76	1446892	445531	76.46	1892423
77	1419127	442857	76.22	1861984
78	1430417	445245	76.26	1875662
79	1408985	442481	76.10	1851466
80	1417015	439856	76.31	1856871
81	1399128	439286	76.11	1838414
82	1394058	437872	76.10	1831930
83	1379833	435671	76.00	1815504
84	1374676	436328	75.91	1811004
85	1364695	433257	75.90	1797952
86	1364549	432068	75.95	1796617
87	1344984	429810	75.78	1774794
88	1350217	426140	76.01	1776357
89	1327313	426164	75.70	1753477
90	1308113	424731	75.49	1732844
91	1299562	422272	75.48	1721834
92	1279358	417598	75.39	1696956
93	1255211	414829	75.16	1670040
94	1249316	413571	75.13	1662887
95	1195882	406363	74.64	1602245
96	1163649	403254	74.26	1566903
97	1081821	393890	73.31	1475711
98	1027753	387521	72.62	1415274
99	822513	338074	70.87	1160587

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	199256	7513510	2.58	7712766
2	209843	7707791	2.65	7917634
3	178668	7524353	2.32	7703021
4	193370	7846216	2.41	8039586
5	191944	7580122	2.47	7772066
6	205387	7724876	2.59	7930263
7	204077	7658788	2.60	7862865
8	207714	7940977	2.55	8148691
9	212871	7745134	2.67	7958005
10	206333	7500973	2.68	7707306
11	192070	7581384	2.47	7773454
12	194500	7764727	2.44	7959227
13	195753	7766318	2.46	7962071
14	198072	7771287	2.49	7969359
15	197712	7952596	2.43	8150308
16	200703	7932635	2.47	8133338
17	197301	7878652	2.44	8075953
18	199970	7953524	2.45	8153494
19	200198	8022422	2.43	8222620
20	203658	8077483	2.46	8281141
21	206094	8068927	2.49	8275021
22	205678	8098201	2.48	8303879
23	203002	8087852	2.45	8290854
24	211914	8327466	2.48	8539380
25	204293	8110835	2.46	8315128
26	204948	8114176	2.46	8319124
27	203456	8115979	2.45	8319435
28	206435	8179477	2.46	8385912
29	209835	8232443	2.49	8442278
30	208514	8181061	2.49	8389575
31	207448	8168798	2.48	8376246
32	209576	8198291	2.49	8407867
33	209518	8197916	2.49	8407434
34	206696	8133457	2.48	8340153
35	206680	8171232	2.47	8377912
36	206335	8152372	2.47	8358707
37	209120	8246734	2.47	8455854
38	210703	8204012	2.50	8414715
39	206679	8191018	2.46	8397697
40	208820	8160377	2.50	8369197
41	207590	8121863	2.49	8329453
42	207649	8159564	2.48	8367213
43	208982	8240557	2.47	8449539
44	206467	8172554	2.46	8379021
45	208248	8210209	2.47	8418457
46	207331	8164523	2.48	8371854
47	206202	8188428	2.46	8394630
48	207301	8169625	2.47	8376926
49	207603	8138273	2.49	8345876
50	206824	8129690	2.48	8336514
51	205976	8092151	2.48	8298127
52	204312	8068380	2.47	8272692
53	206231	8137075	2.47	8343306
54	205220	8051444	2.49	8256664
55	205703	8062180	2.49	8267883
56	206129	8054375	2.50	8260504
57	203161	8022047	2.47	8225208
58	203390	7988341	2.48	8191731
59	203100	7991389	2.48	8194489
60	201982	7975368	2.47	8177350
61	202645	8006211	2.47	8208856
62	204586	8071243	2.47	8275829
63	202749	8010219	2.47	8212968
64	205150	7976569	2.51	8181719
65	201297	7908876	2.48	8110173
66	202004	7911977	2.49	8113981
67	201390	7925662	2.48	8127052
68	204114	7952943	2.50	8157057
69	203226	7899208	2.51	8102434
70	201468	7826583	2.51	8028051
71	198865	7803469	2.49	8002334
72	200108	7792743	2.50	7992851
73	198936	7741478	2.51	7940414
74	198082	7710651	2.50	7908733
75	197385	7684171	2.50	7881556
76	195926	7642372	2.50	7838298
77	195717	7633528	2.50	7829245
78	194648	7629584	2.49	7824232
79	194873	7557074	2.51	7751947
80	192129	7574402	2.47	7766531
81	190582	7513593	2.47	7704175
82	190321	7513121	2.47	7703442
83	188026	7442958	2.46	7630984
84	187437	7469081	2.45	7656518
85	187709	7463683	2.45	7651392
86	187039	7423822	2.46	7610861
87	185191	7397997	2.44	7583188
88	183645	7339644	2.44	7523289
89	181769	7290809	2.43	7472578
90	179220	7224352	2.42	7403572
91	180337	7209175	2.44	7389512
92	178536	7148696	2.44	7327232
93	177482	7121103	2.43	7298585
94	173790	7014497	2.42	7188287
95	170203	6940222	2.39	7110425
96	165854	6864807	2.36	7030661
97	160694	6795836	2.31	6956530
98	153086	6703041	2.23	6856127
99	152029	6290748	2.36	6442777

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	596539	19037707	3.04	19634246
2	630291	18917691	3.22	19547982
3	573761	19478306	2.86	20052067
4	652895	19714009	3.21	20366904
5	610662	19396668	3.05	20007330
6	693347	20476474	3.28	21169821
7	672344	19480173	3.34	20152517
8	683569	19700918	3.35	20384487
9	686272	19436581	3.41	20122853
10	682606	19326365	3.41	20008971
11	644580	19996657	3.12	20641237
12	654287	20347599	3.12	21001886
13	657828	20310789	3.14	20968617
14	663999	20485675	3.14	21149674
15	663448	20410742	3.15	21074190
16	676539	20479314	3.20	21155853
17	672289	20543076	3.17	21215365
18	673910	20663160	3.16	21337070
19	670229	20657812	3.14	21328041
20	670021	20587380	3.15	21257401
21	666739	20604231	3.13	21270970
22	666373	20760375	3.11	21426748
23	664131	20680277	3.11	21344408
24	664074	20576732	3.13	21240806
25	662949	20598946	3.12	21261895
26	657020	20586257	3.09	21243277
27	661013	20795821	3.08	21456834
28	659898	20623409	3.10	21283307
29	658243	20569339	3.10	21227582
30	663555	20616333	3.12	21279888
31	669149	20550526	3.15	21219675
32	673344	20500565	3.18	21173909
33	669373	20505064	3.16	21174437
34	663233	20617600	3.12	21280833
35	668923	20653920	3.14	21322843
36	664865	20494383	3.14	21159248
37	662243	20470187	3.13	21132430
38	669001	20532681	3.16	21201682
39	665769	20486737	3.15	21152506
40	672901	20475550	3.18	21148451
41	665806	20468227	3.15	21134033
42	663083	20496226	3.13	21159309
43	664865	20501371	3.14	21166236
44	660018	20546115	3.11	21206133
45	660533	20447491	3.13	21108024
46	657331	20457346	3.11	21114677
47	655152	20498426	3.10	21153578
48	660327	20541644	3.11	21201971
49	661663	20498267	3.13	21159930
50	662593	20498972	3.13	21161565
51	661530	20490289	3.13	21151819
52	659985	20502270	3.12	21162255
53	658606	20452512	3.12	21111118
54	661013	20479571	3.13	21140584
55	659286	20341842	3.14	21001128
56	664626	20433445	3.15	21098071
57	662235	20357050	3.15	21019285
58	664600	20381841	3.16	21046441
59	664034	20401209	3.15	21065243
60	665077	20511413	3.14	21176490
61	660517	20417444	3.13	21077961
62	657036	20359950	3.13	21016986
63	657486	20311121	3.14	20968607
64	660535	20266043	3.16	20926578
65	658186	20274067	3.14	20932253
66	655597	20338653	3.12	20994250
67	652116	20317872	3.11	20969988
68	652199	20217203	3.13	20869402
69	651224	20167600	3.13	20818824
70	646248	20041522	3.12	20687770
71	644940	20052129	3.12	20697069
72	647732	20003738	3.14	20651470
73	642974	19915234	3.13	20558208
74	635174	19823000	3.10	20458174
75	636265	19756313	3.12	20392578
76	629493	19697209	3.10	20326702
77	626188	19642544	3.09	20268732
78	623486	19573965	3.09	20197451
79	626227	19504892	3.11	20131119
80	621127	19465864	3.09	20086991
81	613487	19380759	3.07	19994246
82	610782	19291723	3.07	19902505
83	605950	19183274	3.06	19789224
84	600658	19186806	3.04	19787464
85	599894	19136491	3.04	19736385
86	597070	19012053	3.04	19609123
87	592825	18920874	3.04	19513699
88	592244	18851077	3.05	19443321
89	586380	18750918	3.03	19337298
90	583710	18745814	3.02	19329524
91	579759	18661539	3.01	19241298
92	576089	18560509	3.01	19136598
93	569708	18412550	3.00	18982258
94	565759	18309617	3.00	18875376
95	555291	18168212	2.97	18723503
96	554130	18074941	2.97	18629071
97	536803	17855408	2.92	18392211
98	491792	17621591	2.72	18113383
99	436681	16802844	2.53	17239525

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	170725	3204540	5.06	3375265
2	737141	912095	44.70	1649236
3	953023	511373	65.08	1464396
4	1285555	540123	70.42	1825678
5	1503601	567435	72.60	2071036
6	1407920	480233	74.57	1888153
7	1535530	545697	73.78	2081227
8	1382464	482120	74.14	1864584
9	1433799	506153	73.91	1939952
10	1444397	515547	73.70	1959944
11	1476574	506229	74.47	1982803
12	1440511	493758	74.47	1934269
13	1460073	497979	74.57	1958052
14	1427219	491552	74.38	1918771
15	1449298	492541	74.64	1941839
16	1423819	490522	74.38	1914341
17	1500991	495994	75.16	1996985
18	1466414	489952	74.96	1956366
19	1460259	493852	74.73	1954111
20	1455592	489219	74.84	1944811
21	1495294	491967	75.24	1987261
22	1480616	489609	75.15	1970225
23	1481685	488990	75.19	1970675
24	1486823	486626	75.34	1973449
25	1488627	487080	75.35	1975707
26	1480598	485004	75.33	1965602
27	1466438	482504	75.24	1948942
28	1473210	482438	75.33	1955648
29	1470725	482002	75.32	1952727
30	1469897	481136	75.34	1951033
31	1492873	482955	75.56	1975828
32	1495754	480813	75.67	1976567
33	1514395	481120	75.89	1995515
34	1490851	481126	75.60	1971977
35	1472921	478710	75.47	1951631
36	1493871	479335	75.71	1973206
37	1498715	480878	75.71	1979593
38	1513642	480014	75.92	1993656
39	1532239	479946	76.15	2012185
40	1507518	478687	75.90	1986205
41	1544107	481284	76.24	2025391
