CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1424170	431773	76.74	1855943
2	1223116	382870	76.16	1605986
3	1443402	456957	75.95	1900359
4	1592794	455155	77.78	2047949
5	1491476	420897	77.99	1912373
6	1604146	467218	77.44	2071364
7	1490120	419801	78.02	1909921
8	1599865	445935	78.20	2045800
9	1626462	459234	77.98	2085696
10	1603742	437647	78.56	2041389
11	1488227	441810	77.11	1930037
12	1530301	445483	77.45	1975784
13	1504088	439978	77.37	1944066
14	1519238	445342	77.33	1964580
15	1496759	447822	76.97	1944581
16	1577281	452844	77.69	2030125
17	1537031	452905	77.24	1989936
18	1525882	456835	76.96	1982717
19	1521370	453287	77.04	1974657
20	1554359	459065	77.20	2013424
21	1543255	458608	77.09	2001863
22	1549322	457332	77.21	2006654
23	1540029	456700	77.13	1996729
24	1546463	459945	77.08	2006408
25	1540147	457760	77.09	1997907
26	1520431	457382	76.87	1977813
27	1520591	457854	76.86	1978445
28	1521841	455825	76.95	1977666
29	1516177	456069	76.88	1972246
30	1547867	460813	77.06	2008680
31	1536044	457581	77.05	1993625
32	1571454	461836	77.29	2033290
33	1526876	460225	76.84	1987101
34	1511356	459641	76.68	1970997
35	1513879	458032	76.77	1971911
36	1534468	461273	76.89	1995741
37	1540900	460346	77.00	2001246
38	1547586	460388	77.07	2007974
39	1527979	461361	76.81	1989340
40	1560856	462702	77.13	2023558
41	1516800	458413	76.79	1975213
42	1515492	459485	76.73	1974977
43	1529673	460156	76.87	1989829
44	1542655	460538	77.01	2003193
45	1542931	463318	76.91	2006249
46	1530710	460234	76.88	1990944
47	1522894	458876	76.85	1981770
48	1527795	461177	76.81	1988972
49	1535968	460810	76.92	1996778
50	1523577	459081	76.85	1982658
51	1507279	460616	76.59	1967895
52	1516880	457997	76.81	1974877
53	1520680	459813	76.78	1980493
54	1545737	462051	76.99	2007788
55	1520732	458091	76.85	1978823
56	1538594	459109	77.02	1997703
57	1501359	458222	76.62	1959581
