CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1434535	434897	76.74	1869432
2	1228006	387007	76.04	1615013
3	1453057	461319	75.90	1914376
4	1599146	460003	77.66	2059149
5	1494807	423439	77.93	1918246
6	1606528	469577	77.38	2076105
7	1496954	422980	77.97	1919934
8	1609626	449454	78.17	2059080
9	1635412	461961	77.97	2097373
10	1614221	440567	78.56	2054788
11	1490436	445308	77.00	1935744
12	1534272	446816	77.45	1981088
13	1506656	444059	77.24	1950715
14	1522136	448727	77.23	1970863
15	1501303	450803	76.91	1952106
16	1583577	455189	77.67	2038766
17	1542616	455354	77.21	1997970
18	1534250	458787	76.98	1993037
19	1526558	457482	76.94	1984040
20	1562848	460583	77.24	2023431
21	1547970	460944	77.06	2008914
22	1557182	460160	77.19	2017342
23	1543575	460883	77.01	2004458
24	1552354	462169	77.06	2014523
25	1544197	459772	77.06	2003969
26	1526109	460797	76.81	1986906
27	1526968	461995	76.77	1988963
28	1525712	460034	76.83	1985746
29	1522747	459729	76.81	1982476
30	1554929	462948	77.06	2017877
31	1544558	459959	77.05	2004517
32	1575788	464075	77.25	2039863
33	1530338	464121	76.73	1994459
34	1514199	459577	76.72	1973776
35	1519287	461672	76.69	1980959
36	1541425	463069	76.90	2004494
37	1545311	463280	76.94	2008591
38	1554856	463872	77.02	2018728
39	1531587	464374	76.73	1995961
40	1565984	465240	77.10	2031224
41	1521192	462361	76.69	1983553
42	1520597	462598	76.67	1983195
43	1537373	462461	76.88	1999834
44	1548439	463758	76.95	2012197
45	1547588	465872	76.86	2013460
46	1538748	462847	76.88	2001595
47	1528831	462140	76.79	1990971
48	1533066	463191	76.80	1996257
49	1539404	463017	76.88	2002421
50	1528012	461873	76.79	1989885
51	1516169	463396	76.59	1979565
52	1523879	460543	76.79	1984422
53	1527669	462402	76.76	1990071
54	1551986	464767	76.95	2016753
55	1526405	462106	76.76	1988511
56	1538423	460657	76.96	1999080
57	1506018	460240	76.59	1966258
58	1521537	460718	76.76	1982255
59	1508825	458557	76.69	1967382
60	1516684	461382	76.68	1978066
61	1507918	458596	76.68	1966514
62	1519854	459294	76.79	1979148
63	1513050	457841	76.77	1970891
64	1513223	457760	76.78	1970983
65	1475164	454515	76.45	1929679
66	1473271	453804	76.45	1927075
67	1474350	452382	76.52	1926732
68	1484587	453001	76.62	1937588
69	1484380	452916	76.62	1937296
70	1480575	451868	76.62	1932443
71	1479726	450720	76.65	1930446
72	1480614	452084	76.61	1932698
73	1451646	447224	76.45	1898870
74	1443704	447934	76.32	1891638
75	1457662	447866	76.50	1905528
76	1450075	444656	76.53	1894731
77	1423681	444137	76.22	1867818
78	1437478	447266	76.27	1884744
79	1415714	441166	76.24	1856880
80	1422788	442270	76.29	1865058
81	1405670	441309	76.11	1846979
82	1402817	437736	76.22	1840553
83	1389191	436608	76.09	1825799
84	1386975	437222	76.03	1824197
85	1373926	434738	75.96	1808664
86	1380628	434345	76.07	1814973
87	1359255	432249	75.87	1791504
88	1368946	429218	76.13	1798164
89	1347391	426890	75.94	1774281
90	1336432	427300	75.77	1763732
91	1328838	423852	75.82	1752690
92	1317674	419368	75.86	1737042
93	1301109	417776	75.69	1718885
94	1305602	414838	75.89	1720440
95	1274042	409865	75.66	1683907
96	1265906	406374	75.70	1672280
97	1224616	396275	75.55	1620891
98	1185654	392132	75.15	1577786
99	1082157	341734	76.00	1423891

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	196610	7435098	2.58	7631708
2	205935	7627530	2.63	7833465
3	176079	7441069	2.31	7617148
4	191194	7765043	2.40	7956237
5	189303	7494536	2.46	7683839
6	200819	7634008	2.56	7834827
7	201340	7577899	2.59	7779239
8	204985	7859782	2.54	8064767
9	210653	7678159	2.67	7888812
10	202967	7429504	2.66	7632471
11	190136	7506059	2.47	7696195
12	191693	7683485	2.43	7875178
13	193137	7682921	2.45	7876058
14	195023	7697403	2.47	7892426
15	194276	7874884	2.41	8069160
16	198839	7843679	2.47	8042518
17	194585	7801056	2.43	7995641
18	196999	7873577	2.44	8070576
19	198083	7939909	2.43	8137992
20	201355	7994469	2.46	8195824
21	203220	7990716	2.48	8193936
22	202357	8026447	2.46	8228804
23	201495	8011243	2.45	8212738
24	208805	8240468	2.47	8449273
25	201999	8033370	2.45	8235369
26	203049	8032448	2.47	8235497
27	201234	8038939	2.44	8240173
28	203606	8100325	2.45	8303931
29	207805	8156367	2.48	8364172
30	205735	8094228	2.48	8299963
31	205084	8088141	2.47	8293225
32	207196	8113171	2.49	8320367
33	205186	8117052	2.47	8322238
34	204060	8060280	2.47	8264340
35	203740	8083759	2.46	8287499
36	203436	8068281	2.46	8271717
37	207636	8173037	2.48	8380673
38	208730	8129012	2.50	8337742
39	203162	8113605	2.44	8316767
40	206653	8084747	2.49	8291400
41	206311	8040180	2.50	8246491
42	205061	8082800	2.47	8287861
43	205872	8163025	2.46	8368897
44	204722	8093578	2.47	8298300
45	207017	8140320	2.48	8347337
46	205296	8088237	2.48	8293533
47	204659	8112028	2.46	8316687
48	205158	8092873	2.47	8298031
49	204864	8071221	2.48	8276085
